string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	float	dword	string[64]	string[64]	dword	dword	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	dword	float	dword	float	long	float	long	dword	float	dword	float	dword	dword	dword	float	dword	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iwknc18	0	A10346	9	Боевой Секач [18 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	18	-1	0	0	7	-1	-1	0	16740	0	0	0	0	167	0	0	1,197671056	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	167	60	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknc18	2	0	
iwknd18	0	A10347	9	Боевой Секач [18 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	16740	0	0	0	0	167	0	0	1,197671056	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	167	60	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknd18	2	0	
iwkna19	0	A10348	9	Knife19 [19  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	19	-1	0	0	8	-1	-1	0	19380	0	0	0	0	193	0	0	1,201274037	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	184	60	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwkna19	2	0	
iwknb19	0	A10348	9	??? Knife19 [19 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	19	-1	0	0	8	-1	-1	0	19380	0	0	0	0	193	0	0	1,201274037	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	184	60	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknb19	2	0	
iwknc19	0	A1034A	9	Knife19 [19  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	19	-1	0	0	8	-1	-1	0	19380	0	0	0	0	193	0	0	1,201274037	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	184	60	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknc19	2	0	
iwknd19	0	A1034B	9	Knife19 [19  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	19380	0	0	0	0	193	0	0	1,201274037	0	0	1	-1	0	0	0	0	0,5	0	8	-162	30	184	60	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknd19	2	0	
iwkna20	1	A1034C	10	Палаш [20 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	20	-1	0	0	8	-1	-1	0	23200	0	0	0	0	232	0	0	1,20470202	0	0	1	-1	0	0	0	0	0,5	0	15,5	-162	30	185	60	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwkna20	2	0	
iwknb20	1	A1034C	10	Тип В  Палаш [20 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	20	-1	0	0	8	-1	-1	0	29700	0	0	0	0	297	0	0	1,20470202	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	230	60	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknb20	2	0	
iwknc20	0	A1034E	10	Палаш [20 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	20	-1	0	0	8	-1	-1	0	22700	0	0	0	0	227	0	0	1,20470202	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	194	60	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknc20	2	0	
iwknd20	0	A1034F	10	Палаш [20 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	22700	0	0	0	0	227	0	0	1,20470202	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	194	60	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	tiwknd20	2	0	
iwkna21	0	A10350	10	Knife21 [21  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	21	-1	0	0	9	-1	-1	0	26040	0	0	0	0	260	0	0	1,20797205	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	211	60	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna21	2	0	
iwknb21	0	A10350	10	??? Knife21 [21 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	21	-1	0	0	9	-1	-1	0	26040	0	0	0	0	260	0	0	1,20797205	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	211	60	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb21	2	0	
iwknc21	0	A10352	10	Knife21 [21  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	21	-1	0	0	9	-1	-1	0	26040	0	0	0	0	260	0	0	1,20797205	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	211	60	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc21	2	0	
iwknd21	0	A10353	10	Knife21 [21  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	26040	0	0	0	0	260	0	0	1,20797205	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	211	60	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd21	2	0	
iwkna22	1	A10354	11	Катана [22 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	22	-1	0	0	10	-1	-1	0	30470	0	0	0	0	304	0	0	1,211097956	0	0	1	-1	0	0	0	0	0,5	0	15,80000019	-162	30	218	60	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna22	2	0	
iwknb22	1	A10354	11	Тип В  Катана [22 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	22	-1	0	0	10	-1	-1	0	43125	0	0	0	0	431	0	0	1,211097956	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	289	60	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb22	2	0	
iwknc22	0	A10356	11	Катана [22 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	22	-1	0	0	10	-1	-1	0	29700	0	0	0	0	297	0	0	1,211097956	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	230	60	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc22	2	0	
iwknd22	0	A10357	11	Катана [22 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	29700	0	0	0	0	297	0	0	1,211097956	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	230	60	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd22	2	0	
iwkna23	0	A10358	11	Knife23 [23  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	23	-1	0	0	10	-1	-1	0	33925	0	0	0	0	339	0	0	1,214092016	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	249	60	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna23	2	0	
iwknb23	0	A10358	11	??? Knife23 [23 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	23	-1	0	0	10	-1	-1	0	33925	0	0	0	0	339	0	0	1,214092016	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	249	60	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb23	2	0	
iwknc23	0	A1035A	11	Knife23 [23  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	23	-1	0	0	10	-1	-1	0	33925	0	0	0	0	339	0	0	1,214092016	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	249	60	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc23	2	0	
iwknd23	0	A1035B	11	Knife23 [23  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	33925	0	0	0	0	339	0	0	1,214092016	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	249	60	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd23	2	0	
iwkna24	0	A1035C	11	Knife24 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	24	-1	0	0	11	-1	-1	0	38280	0	0	0	0	382	0	0	1,216966033	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	268	60	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna24	2	0	
iwknb24	0	A1035C	11	??? Knife24 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	24	-1	0	0	11	-1	-1	0	38280	0	0	0	0	382	0	0	1,216966033	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	268	60	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb24	2	0	
iwknc24	0	A1035E	11	Knife24 [24  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	24	-1	0	0	11	-1	-1	0	38280	0	0	0	0	382	0	0	1,216966033	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	268	60	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc24	2	0	
iwknd24	0	A1035F	11	Knife24 [24  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	38280	0	0	0	0	382	0	0	1,216966033	0	0	1	-1	0	0	0	0	0,5	0	11	-162	30	268	60	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd24	2	0	
iwkna25	1	A10360	12	Шотель [25 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	25	-1	0	0	12	-1	-1	0	44250	0	0	0	0	442	0	0	1,219728947	0	0	1	-1	0	0	0	0	0,5	0	16,79999924	-162	30	271	60	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna25	2	0	
iwknb25	1	A10360	12	Тип В  Шотель [25 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	25	-1	0	0	12	-1	-1	0	60480	0	0	0	0	604	0	0	1,219728947	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	348	60	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb25	2	0	
iwknc25	0	A10362	12	Шотель [25 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	25	-1	0	0	12	-1	-1	0	43500	0	0	0	0	435	0	0	1,219728947	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	283	60	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc25	2	0	
iwknd25	0	A10363	12	Шотель [25 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	43500	0	0	0	0	435	0	0	1,219728947	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	283	60	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd25	2	0	
iwkna26	0	A10364	12	Knife26 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	26	-1	0	0	13	-1	-1	0	48750	0	0	0	0	487	0	0	1,222390056	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	304	60	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna26	2	0	
iwknb26	0	A10364	12	??? Knife26 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	26	-1	0	0	13	-1	-1	0	48750	0	0	0	0	487	0	0	1,222390056	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	304	60	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb26	2	0	
iwknc26	0	A10366	12	Knife26 [26  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	26	-1	0	0	13	-1	-1	0	48750	0	0	0	0	487	0	0	1,222390056	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	304	60	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc26	2	0	
iwknd26	0	A10367	12	Knife26 [26  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	48750	0	0	0	0	487	0	0	1,222390056	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	304	60	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd26	2	0	
iwkna27	0	A10368	12	Knife27 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	27	-1	0	0	14	-1	-1	0	54405	0	0	0	0	544	0	0	1,224956036	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	326	60	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna27	2	0	
iwknb27	0	A10368	12	??? Knife27 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	27	-1	0	0	14	-1	-1	0	54405	0	0	0	0	544	0	0	1,224956036	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	326	60	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb27	2	0	
iwknc27	0	A1036A	12	Knife27 [27  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	27	-1	0	0	14	-1	-1	0	54405	0	0	0	0	544	0	0	1,224956036	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	326	60	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc27	2	0	
iwknd27	0	A1036B	12	Knife27 [27  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	54405	0	0	0	0	544	0	0	1,224956036	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	326	60	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd27	2	0	
iwkna28	1	A1036C	13	Акинак [28 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	28	-1	0	0	15	-1	-1	0	61460	0	0	0	0	614	0	0	1,227432966	0	0	1	-1	0	0	0	0	0,5	0	16,5	-162	30	335	60	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna28	2	0	
iwknb28	1	A1036C	13	Тип В  Акинак [28 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	28	-1	0	0	15	-1	-1	0	75300	0	0	0	0	753	0	0	1,227432966	0	0	1	-1	0	0	0	0	0,5	0	16,5	-162	30	382	60	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb28	2	0	
iwknc28	0	A1036E	13	Акинак [28 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	28	-1	0	0	15	-1	-1	0	60480	0	0	0	0	604	0	0	1,227432966	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	348	60	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc28	2	0	
iwknd28	0	A1036F	13	Акинак [28 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	60480	0	0	0	0	604	0	0	1,227432966	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	348	60	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd28	2	0	
iwkna29	0	A10370	13	Knife29 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	29	-1	0	0	16	-1	-1	0	67135	0	0	0	0	671	0	0	1,229828	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	372	60	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna29	2	0	
iwknb29	0	A10370	13	??? Knife29 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	29	-1	0	0	16	-1	-1	0	67135	0	0	0	0	671	0	0	1,229828	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	372	60	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb29	2	0	
iwknc29	0	A10372	13	Knife29 [29  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	29	-1	0	0	16	-1	-1	0	67135	0	0	0	0	671	0	0	1,229828	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	372	60	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc29	2	0	
iwknd29	0	A10373	13	Knife29 [29  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	67135	0	0	0	0	671	0	0	1,229828	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	372	60	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd29	2	0	
iwkna30	1	A10374	14	Световой Меч [30 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	30	-1	0	0	17	-1	-1	0	94950	0	0	0	0	949	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	0	18,20000076	-162	30	375	60	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna30	19	0	
iwknb30	1	A10374	14	Тип В  Световой Меч [30 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	30	-1	0	0	17	-1	-1	0	151025	0	0	0	0	1510	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	0	18,20000076	-162	30	542	60	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb30	2	0	
iwknc30	0	A10376	14	Световой Меч [30 	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	30	-1	0	0	17	-1	-1	0	94050	0	0	0	0	940	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	415	60	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc30	2	0	
iwknd30	0	A10377	14	Световой Меч [30 	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	94050	0	0	0	0	940	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	415	60	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd30	2	0	
iwkna31	0	A10378	14	Knife31 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	31	-1	0	0	19	-1	-1	0	103850	0	0	0	0	1038	0	0	1,234393001	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	441	60	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna31	2	0	
iwknb31	0	A10378	14	??? Knife31 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	31	-1	0	0	19	-1	-1	0	103850	0	0	0	0	1038	0	0	1,234393001	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	441	60	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb31	2	0	
iwknc31	0	A1037A	14	Knife31 [31  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	31	-1	0	0	19	-1	-1	0	103850	0	0	0	0	1038	0	0	1,234393001	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	441	60	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc31	2	0	
iwknd31	0	A1037B	14	Knife31 [31  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	103850	0	0	0	0	1038	0	0	1,234393001	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	441	60	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd31	2	0	
iwkna32	0	A1037C	14	Knife32 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	32	-1	0	0	20	-1	-1	0	114240	0	0	0	0	1142	0	0	1,236572981	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	469	60	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna32	2	0	
iwknb32	0	A1037C	14	??? Knife32 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	32	-1	0	0	20	-1	-1	0	114240	0	0	0	0	1142	0	0	1,236572981	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	469	60	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb32	2	0	
iwknc32	0	A1037E	14	Knife32 [32  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	32	-1	0	0	20	-1	-1	0	114240	0	0	0	0	1142	0	0	1,236572981	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	469	60	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc32	2	0	
iwknd32	0	A1037F	14	Knife32 [32  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	114240	0	0	0	0	1142	0	0	1,236572981	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	469	60	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd32	2	0	
iwkna33	0	A10380	14	Knife33 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	33	-1	0	0	22	-1	-1	0	125400	0	0	0	0	1254	0	0	1,238687992	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	498	60	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna33	2	0	
iwknb33	0	A10380	14	??? Knife33 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	33	-1	0	0	22	-1	-1	0	125400	0	0	0	0	1254	0	0	1,238687992	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	498	60	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb33	2	0	
iwknc33	0	A10382	14	Knife33 [33  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	33	-1	0	0	22	-1	-1	0	125400	0	0	0	0	1254	0	0	1,238687992	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	498	60	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc33	2	0	
iwknd33	0	A10383	14	Knife33 [33  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	125400	0	0	0	0	1254	0	0	1,238687992	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	498	60	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd33	2	0	
iwkna34	0	A10384	14	Knife34 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	34	-1	0	0	24	-1	-1	0	137020	0	0	0	0	1370	0	0	1,240743995	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	526	60	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna34	2	0	
iwknb34	0	A10384	14	??? Knife34 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	34	-1	0	0	24	-1	-1	0	137020	0	0	0	0	1370	0	0	1,240743995	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	526	60	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb34	2	0	
iwknc34	0	A10386	14	Knife34 [34  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	34	-1	0	0	24	-1	-1	0	137020	0	0	0	0	1370	0	0	1,240743995	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	526	60	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc34	2	0	
iwknd34	0	A10387	14	Knife34 [34  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	137020	0	0	0	0	1370	0	0	1,240743995	0	0	1	-1	0	0	0	0	0,5	0	16	-162	30	526	60	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd34	2	0	
iwkna35	1	A10388	15	Рунный Меч [35 	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	35	-1	0	0	26	-1	-1	0	120925	0	0	0	0	1209	0	0	1,242743969	0	0	1	-1	0	0	0	0	0,5	0	18,29999924	-162	30	502	60	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna35	2	0	
iwknb35	1	A10388	15	Тип В  Рунный Меч [35 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	35	-1	0	0	26	-1	-1	0	182000	0	0	0	0	1820	0	0	1,242743969	0	0	1	-1	0	0	0	0	0,5	0	18,29999924	-162	30	648	60	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb35	2	1	
iwknc35	0	A1038A	15	Рунный Меч [35  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	35	-1	0	0	26	-1	-1	0	118125	0	0	0	0	1181	0	0	1,242743969	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	532	60	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc35	2	0	
iwknd35	0	A1038B	15	Рунный Меч [35  	103	3	0	-1	0	0	8	-1	D	0	0	11111	1111	1	-1	0	0	1	-1	-1	0	118125	0	0	0	0	1181	0	0	1,242743969	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	532	60	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknd35	2	0	
iwkna36	0	A1038C	15	Knife36 [  	103	0	0	-1	0	0	8	-1	D	0	0	11111	1111	36	-1	0	0	28	-1	-1	0	128700	0	0	0	0	1287	0	0	1,244691014	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	561	60	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwkna36	2	0	
iwknb36	0	A1038C	15	??? Knife36 [ 	103	1	0	-1	0	0	8	-1	D	0	0	11111	1111	36	-1	0	0	28	-1	-1	0	128700	0	0	0	0	1287	0	0	1,244691014	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	561	60	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknb36	2	0	
iwknc36	0	A1038E	15	Knife36 [36  	103	2	0	-1	0	0	8	-1	D	0	0	11111	1111	36	-1	0	0	28	-1	-1	0	128700	0	0	0	0	1287	0	0	1,244691014	0	0	1	-1	0	0	0	0	0,5	0	13	-162	30	561	60	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwknc36	2	0	
