clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	dword	stb4	float	dword	dword	dword	dword	byte	bulltype	dword	xeh	dword	dword	END
iwknb22	Тип В  Катана [22 	A10354	11	11111	6	0	0	43125	0	0	0	0	431	1	1	1	1	85	1	0	0	-1	1	0	7	0	0	22	0	-1	10	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	289	345	0	0	-1	-1	0	-1	4	0	
iwknc22	Катана [22 	A10356	11	11111	6	0	0	29700	0	0	0	0	297	1	1	1	1	86	0	0	0	-1	2	0	7	0	0	22	0	-1	10	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	230	270	0	0	-1	-1	0	-1	4	0	
iwknd22	Катана [22 	A10357	11	11111	6	0	0	29700	0	0	0	0	297	1	1	1	1	87	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	230	270	0	0	-1	-1	0	-1	4	0	
iwkna23	Knife23 [23  	A10358	11	11111	6	0	0	33925	0	0	0	0	339	1	1	1	1	88	0	0	0	-1	0	0	7	0	0	23	0	-1	10	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	249	295	0	0	-1	-1	0	-1	4	0	
iwknb23	??? Knife23 [23 	A10358	11	11111	6	0	0	33925	0	0	0	0	339	1	1	1	1	89	0	0	0	-1	1	0	7	0	0	23	0	-1	10	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	249	295	0	0	-1	-1	0	-1	4	0	
iwknc23	Knife23 [23  	A1035A	11	11111	6	0	0	33925	0	0	0	0	339	1	1	1	1	90	0	0	0	-1	2	0	7	0	0	23	0	-1	10	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	249	295	0	0	-1	-1	0	-1	4	0	
iwknd23	Knife23 [23  	A1035B	11	11111	6	0	0	33925	0	0	0	0	339	1	1	1	1	91	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	249	295	0	0	-1	-1	0	-1	4	0	
iwkna24	Knife24 [  	A1035C	11	11111	6	0	0	38280	0	0	0	0	382	1	1	1	1	92	0	0	0	-1	0	0	7	0	0	24	0	-1	11	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	268	319	0	0	-1	-1	0	-1	4	0	
iwknb24	??? Knife24 [ 	A1035C	11	11111	6	0	0	38280	0	0	0	0	382	1	1	1	1	93	0	0	0	-1	1	0	7	0	0	24	0	-1	11	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	268	319	0	0	-1	-1	0	-1	4	0	
iwknc24	Knife24 [24  	A1035E	11	11111	6	0	0	38280	0	0	0	0	382	1	1	1	1	94	0	0	0	-1	2	0	7	0	0	24	0	-1	11	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	268	319	0	0	-1	-1	0	-1	4	0	
iwknd24	Knife24 [24  	A1035F	11	11111	6	0	0	38280	0	0	0	0	382	1	1	1	1	95	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	11	268	319	0	0	-1	-1	0	-1	4	0	
iwkna25	Шотель [25 	A10360	12	11111	6	0	0	44250	0	0	0	0	442	1	1	1	1	96	1	0	0	-1	0	0	7	0	0	25	0	-1	12	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16,79999924	271	354	0	0	-1	-1	0	-1	4	0	
iwknb25	Тип В  Шотель [25 	A10360	12	11111	6	0	0	60480	0	0	0	0	604	1	1	1	1	97	1	0	0	-1	1	0	7	0	0	25	0	-1	12	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	348	432	0	0	-1	-1	0	-1	4	0	
iwknc25	Шотель [25 	A10362	12	11111	6	0	0	43500	0	0	0	0	435	1	1	1	1	98	0	0	0	-1	2	0	7	0	0	25	0	-1	12	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	283	348	0	0	-1	-1	0	-1	4	0	
iwknd25	Шотель [25 	A10363	12	11111	6	0	0	43500	0	0	0	0	435	1	1	1	1	99	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	283	348	0	0	-1	-1	0	-1	4	0	
iwkna26	Knife26 [  	A10364	12	11111	6	0	0	48750	0	0	0	0	487	1	1	1	1	100	0	0	0	-1	0	0	7	0	0	26	0	-1	13	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	304	375	0	0	-1	-1	0	-1	4	0	
iwknb26	??? Knife26 [ 	A10364	12	11111	6	0	0	48750	0	0	0	0	487	1	1	1	1	101	0	0	0	-1	1	0	7	0	0	26	0	-1	13	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	304	375	0	0	-1	-1	0	-1	4	0	
iwknc26	Knife26 [26  	A10366	12	11111	6	0	0	48750	0	0	0	0	487	1	1	1	1	102	0	0	0	-1	2	0	7	0	0	26	0	-1	13	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	304	375	0	0	-1	-1	0	-1	4	0	
iwknd26	Knife26 [26  	A10367	12	11111	6	0	0	48750	0	0	0	0	487	1	1	1	1	103	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	304	375	0	0	-1	-1	0	-1	4	0	
iwkna27	Knife27 [  	A10368	12	11111	6	0	0	54405	0	0	0	0	544	1	1	1	1	104	0	0	0	-1	0	0	7	0	0	27	0	-1	14	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	326	403	0	0	-1	-1	0	-1	4	0	
iwknb27	??? Knife27 [ 	A10368	12	11111	6	0	0	54405	0	0	0	0	544	1	1	1	1	105	0	0	0	-1	1	0	7	0	0	27	0	-1	14	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	326	403	0	0	-1	-1	0	-1	4	0	
iwknc27	Knife27 [27  	A1036A	12	11111	6	0	0	54405	0	0	0	0	544	1	1	1	1	106	0	0	0	-1	2	0	7	0	0	27	0	-1	14	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	326	403	0	0	-1	-1	0	-1	4	0	
iwknd27	Knife27 [27  	A1036B	12	11111	6	0	0	54405	0	0	0	0	544	1	1	1	1	107	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	326	403	0	0	-1	-1	0	-1	4	0	
iwkna28	Акинак [28 	A1036C	13	11111	6	0	0	61460	0	0	0	0	614	1	1	1	1	108	1	0	0	-1	0	0	7	0	0	28	0	-1	15	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16,5	335	439	0	0	-1	-1	0	-1	4	0	
iwknb28	Тип В  Акинак [28 	A1036C	13	11111	6	0	0	75300	0	0	0	0	753	1	1	1	1	109	1	0	0	-1	1	0	7	0	0	28	0	-1	15	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16,5	382	502	0	0	-1	-1	0	-1	4	0	
iwknc28	Акинак [28 	A1036E	13	11111	6	0	0	60480	0	0	0	0	604	1	1	1	1	110	0	0	0	-1	2	0	7	0	0	28	0	-1	15	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	348	432	0	0	-1	-1	0	-1	4	0	
iwknd28	Акинак [28 	A1036F	13	11111	6	0	0	60480	0	0	0	0	604	1	1	1	1	111	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	348	432	0	0	-1	-1	0	-1	4	0	
iwkna29	Knife29 [  	A10370	13	11111	6	0	0	67135	0	0	0	0	671	1	1	1	1	112	0	0	0	-1	0	0	7	0	0	29	0	-1	16	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	372	463	0	0	-1	-1	0	-1	4	0	
iwknb29	??? Knife29 [ 	A10370	13	11111	6	0	0	67135	0	0	0	0	671	1	1	1	1	113	0	0	0	-1	1	0	7	0	0	29	0	-1	16	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	372	463	0	0	-1	-1	0	-1	4	0	
iwknc29	Knife29 [29  	A10372	13	11111	6	0	0	67135	0	0	0	0	671	1	1	1	1	114	0	0	0	-1	2	0	7	0	0	29	0	-1	16	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	372	463	0	0	-1	-1	0	-1	4	0	
iwknd29	Knife29 [29  	A10373	13	11111	6	0	0	67135	0	0	0	0	671	1	1	1	1	115	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	372	463	0	0	-1	-1	0	-1	4	0	
iwkna30	Световой Меч [30 	A10374	14	11111	6	0	0	94950	0	0	0	0	949	1	1	1	1	116	1	0	0	-1	0	0	7	0	0	30	0	-1	17	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1111	18,20000076	375	633	0	0	-1	-1	0	-1	4	0	
iwknb30	Тип В  Световой Меч [30 	A10374	14	11111	6	0	0	151025	0	0	0	0	1510	1	1	1	1	117	1	0	0	-1	1	0	7	0	0	30	0	-1	17	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	18,20000076	542	932	0	0	-1	-1	0	-1	4	0	
iwknc30	Световой Меч [30 	A10376	14	11111	6	0	0	94050	0	0	0	0	940	1	1	1	1	118	0	0	0	-1	2	0	7	0	0	30	0	-1	17	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	415	677	0	0	-1	-1	0	-1	4	0	
iwknd30	Световой Меч [30 	A10377	14	11111	6	0	0	94050	0	0	0	0	940	1	1	1	1	119	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	415	677	0	0	-1	-1	0	-1	4	0	
iwkna31	Knife31 [  	A10378	14	11111	6	0	0	103850	0	0	0	0	1038	1	1	1	1	120	0	0	0	-1	0	0	7	0	0	31	0	-1	19	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	441	724	0	0	-1	-1	0	-1	4	0	
iwknb31	??? Knife31 [ 	A10378	14	11111	6	0	0	103850	0	0	0	0	1038	1	1	1	1	121	0	0	0	-1	1	0	7	0	0	31	0	-1	19	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	441	724	0	0	-1	-1	0	-1	4	0	
iwknc31	Knife31 [31  	A1037A	14	11111	6	0	0	103850	0	0	0	0	1038	1	1	1	1	122	0	0	0	-1	2	0	7	0	0	31	0	-1	19	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	441	724	0	0	-1	-1	0	-1	4	0	
iwknd31	Knife31 [31  	A1037B	14	11111	6	0	0	103850	0	0	0	0	1038	1	1	1	1	123	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	441	724	0	0	-1	-1	0	-1	4	0	
iwkna32	Knife32 [  	A1037C	14	11111	6	0	0	114240	0	0	0	0	1142	1	1	1	1	124	0	0	0	-1	0	0	7	0	0	32	0	-1	20	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	469	771	0	0	-1	-1	0	-1	4	0	
iwknb32	??? Knife32 [ 	A1037C	14	11111	6	0	0	114240	0	0	0	0	1142	1	1	1	1	125	0	0	0	-1	1	0	7	0	0	32	0	-1	20	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	469	771	0	0	-1	-1	0	-1	4	0	
iwknc32	Knife32 [32  	A1037E	14	11111	6	0	0	114240	0	0	0	0	1142	1	1	1	1	126	0	0	0	-1	2	0	7	0	0	32	0	-1	20	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	469	771	0	0	-1	-1	0	-1	4	0	
iwknd32	Knife32 [32  	A1037F	14	11111	6	0	0	114240	0	0	0	0	1142	1	1	1	1	127	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	469	771	0	0	-1	-1	0	-1	4	0	
iwkna33	Knife33 [  	A10380	14	11111	6	0	0	125400	0	0	0	0	1254	1	1	1	1	128	0	0	0	-1	0	0	7	0	0	33	0	-1	22	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	498	821	0	0	-1	-1	0	-1	4	0	
iwknb33	??? Knife33 [ 	A10380	14	11111	6	0	0	125400	0	0	0	0	1254	1	1	1	1	129	0	0	0	-1	1	0	7	0	0	33	0	-1	22	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	498	821	0	0	-1	-1	0	-1	4	0	
iwknc33	Knife33 [33  	A10382	14	11111	6	0	0	125400	0	0	0	0	1254	1	1	1	1	130	0	0	0	-1	2	0	7	0	0	33	0	-1	22	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	498	821	0	0	-1	-1	0	-1	4	0	
iwknd33	Knife33 [33  	A10383	14	11111	6	0	0	125400	0	0	0	0	1254	1	1	1	1	131	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	498	821	0	0	-1	-1	0	-1	4	0	
iwkna34	Knife34 [  	A10384	14	11111	6	0	0	137020	0	0	0	0	1370	1	1	1	1	132	0	0	0	-1	0	0	7	0	0	34	0	-1	24	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	526	870	0	0	-1	-1	0	-1	4	0	
iwknb34	??? Knife34 [ 	A10384	14	11111	6	0	0	137020	0	0	0	0	1370	1	1	1	1	133	0	0	0	-1	1	0	7	0	0	34	0	-1	24	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	526	870	0	0	-1	-1	0	-1	4	0	
iwknc34	Knife34 [34  	A10386	14	11111	6	0	0	137020	0	0	0	0	1370	1	1	1	1	134	0	0	0	-1	2	0	7	0	0	34	0	-1	24	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	526	870	0	0	-1	-1	0	-1	4	0	
iwknd34	Knife34 [34  	A10387	14	11111	6	0	0	137020	0	0	0	0	1370	1	1	1	1	135	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	16	526	870	0	0	-1	-1	0	-1	4	0	
iwkna35	Рунный Меч [35 	A10388	15	11111	6	0	0	120925	0	0	0	0	1209	1	1	1	1	136	1	0	0	-1	0	0	7	0	0	35	0	-1	26	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	18,29999924	502	691	0	0	-1	-1	0	-1	4	0	
iwknb35	Тип В  Рунный Меч [35 	A10388	15	11111	6	0	0	182000	0	0	0	0	1820	1	1	1	1	137	1	0	1	-1	1	0	7	0	0	35	0	-1	26	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	18,29999924	648	910	0	0	-1	-1	0	-1	4	0	
iwknc35	Рунный Меч [35  	A1038A	15	11111	6	0	0	118125	0	0	0	0	1181	1	1	1	1	138	0	0	0	-1	2	0	7	0	0	35	0	-1	26	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	532	675	0	0	-1	-1	0	-1	4	0	
iwknd35	Рунный Меч [35  	A1038B	15	11111	6	0	0	118125	0	0	0	0	1181	1	1	1	1	139	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	532	675	0	0	-1	-1	0	-1	4	0	
iwkna36	Knife36 [  	A1038C	15	11111	6	0	0	128700	0	0	0	0	1287	1	1	1	1	140	0	0	0	-1	0	0	7	0	0	36	0	-1	28	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	561	715	0	0	-1	-1	0	-1	4	0	
iwknb36	??? Knife36 [ 	A1038C	15	11111	6	0	0	128700	0	0	0	0	1287	1	1	1	1	141	0	0	0	-1	1	0	7	0	0	36	0	-1	28	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	561	715	0	0	-1	-1	0	-1	4	0	
iwknc36	Knife36 [36  	A1038E	15	11111	6	0	0	128700	0	0	0	0	1287	1	1	1	1	142	0	0	0	-1	2	0	7	0	0	36	0	-1	28	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	561	715	0	0	-1	-1	0	-1	4	0	
iwknd36	Knife36 [36  	A1038F	15	11111	6	0	0	128700	0	0	0	0	1287	1	1	1	1	143	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	561	715	0	0	-1	-1	0	-1	4	0	
iwkna37	Knife37 [  	A10390	15	11111	6	0	0	140045	0	0	0	0	1400	1	1	1	1	144	0	0	0	-1	0	0	7	0	0	37	0	-1	30	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	592	757	0	0	-1	-1	0	-1	4	0	
iwknb37	??? Knife37 [ 	A10390	15	11111	6	0	0	140045	0	0	0	0	1400	1	1	1	1	145	0	0	0	-1	1	0	7	0	0	37	0	-1	30	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	592	757	0	0	-1	-1	0	-1	4	0	
iwknc37	Knife37 [37  	A10392	15	11111	6	0	0	140045	0	0	0	0	1400	1	1	1	1	146	0	0	0	-1	2	0	7	0	0	37	0	-1	30	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	592	757	0	0	-1	-1	0	-1	4	0	
iwknd37	Knife37 [37  	A10393	15	11111	6	0	0	140045	0	0	0	0	1400	1	1	1	1	147	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	592	757	0	0	-1	-1	0	-1	4	0	
iwkna38	Knife38 [  	A10394	15	11111	6	0	0	152000	0	0	0	0	1520	1	1	1	1	148	0	0	0	-1	0	0	7	0	0	38	0	-1	33	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	623	800	0	0	-1	-1	0	-1	4	0	
iwknb38	??? Knife38 [ 	A10394	15	11111	6	0	0	152000	0	0	0	0	1520	1	1	1	1	149	0	0	0	-1	1	0	7	0	0	38	0	-1	33	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	623	800	0	0	-1	-1	0	-1	4	0	
iwknc38	Knife38 [38  	A10396	15	11111	6	0	0	152000	0	0	0	0	1520	1	1	1	1	150	0	0	0	-1	2	0	7	0	0	38	0	-1	33	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	623	800	0	0	-1	-1	0	-1	4	0	
iwknd38	Knife38 [38  	A10397	15	11111	6	0	0	152000	0	0	0	0	1520	1	1	1	1	151	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	623	800	0	0	-1	-1	0	-1	4	0	
iwkna39	Knife39 [  	A10398	15	11111	6	0	0	164580	0	0	0	0	1645	1	1	1	1	152	0	0	0	-1	0	0	7	0	0	39	0	-1	37	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	654	844	0	0	-1	-1	0	-1	4	0	
iwknb39	??? Knife39 [ 	A10398	15	11111	6	0	0	164580	0	0	0	0	1645	1	1	1	1	153	0	0	0	-1	1	0	7	0	0	39	0	-1	37	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	654	844	0	0	-1	-1	0	-1	4	0	
iwknc39	Knife39 [39  	A1039A	15	11111	6	0	0	164580	0	0	0	0	1645	1	1	1	1	154	0	0	0	-1	2	0	7	0	0	39	0	-1	37	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	654	844	0	0	-1	-1	0	-1	4	0	
iwknd39	Knife39 [39  	A1039B	15	11111	6	0	0	164580	0	0	0	0	1645	1	1	1	1	155	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	13	654	844	0	0	-1	-1	0	-1	4	0	
iwkna40	Саиф [40 	A1039C	16	11111	6	0	0	181800	0	0	0	0	1818	1	1	1	1	156	1	0	0	-1	0	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	18	650	909	0	0	-1	-1	0	-1	4	0	
iwknb40	Тип В  Саиф [40 	A1039C	16	11111	6	0	0	256050	0	0	0	0	2560	1	1	1	1	157	1	0	0	-1	1	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	18	815	1138	0	0	-1	-1	0	-1	4	0	
iwknc40	Саиф [40  	A1039E	16	11111	6	0	0	177200	0	0	0	0	1772	1	1	1	1	158	0	0	0	-1	2	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	694	886	0	0	-1	-1	0	-1	4	0	
iwknd40	Саиф [40  	A1039F	16	11111	6	0	0	177200	0	0	0	0	1772	1	1	1	1	159	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	694	886	0	0	-1	-1	0	-1	4	0	
iwkna41	Knife41 [  	A103A0	16	11111	6	0	0	191470	0	0	0	0	1914	1	1	1	1	160	0	0	0	-1	0	0	7	0	0	41	0	-1	44	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	728	934	0	0	-1	-1	0	-1	4	0	
iwknb41	??? Knife41 [ 	A103A0	16	11111	6	0	0	191470	0	0	0	0	1914	1	1	1	1	161	0	0	0	-1	1	0	7	0	0	41	0	-1	44	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	728	934	0	0	-1	-1	0	-1	4	0	
iwknc41	Knife41 [41  	A103A2	16	11111	6	0	0	191470	0	0	0	0	1914	1	1	1	1	162	0	0	0	-1	2	0	7	0	0	41	0	-1	44	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	728	934	0	0	-1	-1	0	-1	4	0	
iwknd41	Knife41 [41  	A103A3	16	11111	6	0	0	191470	0	0	0	0	1914	1	1	1	1	163	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	728	934	0	0	-1	-1	0	-1	4	0	
iwkna42	Knife42 [  	A103A4	16	11111	6	0	0	205590	0	0	0	0	2055	1	1	1	1	164	0	0	0	-1	0	0	7	0	0	42	0	-1	49	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	762	979	0	0	-1	-1	0	-1	4	0	
iwknb42	??? Knife42 [ 	A103A4	16	11111	6	0	0	205590	0	0	0	0	2055	1	1	1	1	165	0	0	0	-1	1	0	7	0	0	42	0	-1	49	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	762	979	0	0	-1	-1	0	-1	4	0	
iwknc42	Knife42 [42  	A103A6	16	11111	6	0	0	205590	0	0	0	0	2055	1	1	1	1	166	0	0	0	-1	2	0	7	0	0	42	0	-1	49	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	762	979	0	0	-1	-1	0	-1	4	0	
iwknd42	Knife42 [42  	A103A7	16	11111	6	0	0	205590	0	0	0	0	2055	1	1	1	1	167	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	762	979	0	0	-1	-1	0	-1	4	0	
iwkna43	Knife43 [  	A103A8	16	11111	6	0	0	219515	0	0	0	0	2195	1	1	1	1	168	0	0	0	-1	0	0	7	0	0	43	0	-1	54	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	797	1021	0	0	-1	-1	0	-1	4	0	
iwknb43	??? Knife43 [ 	A103A8	16	11111	6	0	0	219515	0	0	0	0	2195	1	1	1	1	169	0	0	0	-1	1	0	7	0	0	43	0	-1	54	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	797	1021	0	0	-1	-1	0	-1	4	0	
iwknc43	Knife43 [43  	A103AA	16	11111	6	0	0	219515	0	0	0	0	2195	1	1	1	1	170	0	0	0	-1	2	0	7	0	0	43	0	-1	54	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	797	1021	0	0	-1	-1	0	-1	4	0	
iwknd43	Knife43 [43  	A103AB	16	11111	6	0	0	219515	0	0	0	0	2195	1	1	1	1	171	0	0	0	-1	3	0	7	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	797	1021	0	0	-1	-1	0	-1	4	0	
iwkna44	Knife44 [  	A103AC	16	11111	6	0	0	234080	0	0	0	0	2340	1	1	1	1	172	0	0	0	-1	0	0	7	0	0	44	0	-1	61	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1111	12	833	1064	0	0	-1	-1	0	-1	4	0	
