string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	dword	dword	float	dword	dword	float	float	float	float	float	dword	float	float	float	dword	dword	float	float	float	float	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	float	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	string[64]	float	dword	float	float	float	float	float	float	float	dword	dword	dword	float	float	float	float	float	float	float	dword	float	float	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	dword	float	float	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	END
00A00	Молодой Саблезуб	085	0	-1	0	9	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	9	0	8	1	2	1	77	64	0	-1	1	0	0	30	65	18	15	-1	0	29	0,5	0,778118014	0	0	0	0	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	280	0	0	2034	2034	2034	864	270	4	30	100	31,25	100	5000	2	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	5	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	8	0	243	0	-1	-1	0	-1	-1	21	1	
00D00	Раптор	087	0	-1	2	9	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	9	0	8	1	2	1	77	64	0	-1	1	0	0	30	65	18	15	-1	0	29	0,5	0,778118014	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	280	0	0	2034	2034	2034	1056	270	4	30	100	31,25	100	5000	3	6	10	0	18	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00D01	Раптор	087	0	-1	2	9	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	9	0	8	1	2	1	77	64	0	-1	1	0	0	30	65	18	15	-1	0	29	0,5	0,778118014	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	280	0	0	2034	2034	2034	1056	270	4	30	100	31,25	100	5000	3	6	10	0	18	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00E01	Золотой Стригой	013	0	-1	4	9	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	9	0	8	1	2	1	77	64	0	-1	1	0	0	30	65	18	15	-1	0	29	0,5	0,778118014	0	0	0	35	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	280	0	0	2034	2034	2034	736	270	4	30	100	50	100	5000	2	5	200	0	80	8000	0	0	1	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	768	
00E02	Золотой Стригой	013	0	-1	4	9	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	9	0	8	1	2	1	77	64	0	-1	1	0	0	30	65	18	15	-1	0	29	0,5	0,778118014	0	0	0	35	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	280	0	0	2034	2034	2034	736	270	4	30	100	50	100	5000	2	5	200	0	80	8000	0	0	1	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	768	
00E00	Золотой Стригой	013	0	-1	4	10	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	10	0	9	1	2	1	100	75	0	-1	1	0	0	30	65	20	16	-1	0	36	0,5	0,75443399	0	0	0	35	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	332	0	0	2034	2034	2034	736	270	4	30	100	50	100	5000	2	5	200	0	80	8000	0	0	1	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	768	
00C00	Ратозверь	018	0	-1	0	10	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	10	0	9	1	2	1	100	75	0	-1	1	0	0	30	65	20	16	-1	0	36	0,5	0,75443399	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	332	0	0	2034	2034	2034	736	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00C01	Ратозверь	018	0	-1	0	10	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	10	0	9	1	2	1	100	75	0	-1	1	0	0	30	65	20	16	-1	0	36	0,5	0,75443399	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	332	0	0	2034	2034	2034	736	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00D02	Раптор	087	0	-1	2	10	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	10	0	9	1	2	1	100	75	0	-1	1	0	0	30	65	20	16	-1	0	36	0,5	0,75443399	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	332	0	0	2034	2034	2034	1056	270	4	30	100	31,25	100	5000	3	6	10	0	18	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00F00	Молотоглав	01B	0	-1	2	11	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	11	0	9	1	2	1	130	84	0	-1	1	0	0	30	65	22	18	-1	0	44	0,5	0,732523024	0	0	0	0	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	392	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	8	0,054634999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00F01	Молотоглав	01B	0	-1	2	11	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	11	0	9	1	2	1	130	84	0	-1	1	0	0	30	65	22	18	-1	0	44	0,5	0,732523024	0	0	0	0	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	392	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	8	0,054634999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00F02	Молотоглав	01B	0	-1	2	11	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	11	0	9	1	2	1	130	84	0	-1	1	0	0	30	65	22	18	-1	0	44	0,5	0,732523024	0	0	0	0	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	392	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	8	0,054634999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01000	Саблезуб	021	0	-1	0	12	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	12	0	10	1	2	1	168	98	0	-1	1	0	0	30	65	24	20	-1	0	53	0,5	0,711799979	0	0	0	0	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	458	0	0	2034	2034	2034	864	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	1	
00C02	Ратозверь	018	0	-1	0	12	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	12	0	10	1	2	1	168	98	0	-1	1	0	0	30	65	24	20	-1	0	53	0,5	0,711799979	0	0	25	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	458	0	0	2034	2034	2034	736	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
00B01	Молодой Клаан	086	0	-1	2	12	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	12	0	10	1	2	1	168	98	0	-1	1	0	0	30	65	24	20	-1	0	53	0,5	0,711799979	0	0	35	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	458	0	0	2034	2034	2034	1184	270	4	30	100	56,25	100	5000	3	5	180	0	72	8000	0	0	1	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
00B02	Молодой Клаан	086	0	-1	2	12	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	12	0	10	1	2	1	168	98	0	-1	1	0	0	30	65	24	20	-1	0	53	0,5	0,711799979	0	0	35	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	458	0	0	2034	2034	2034	1184	270	4	30	100	56,25	100	5000	3	5	180	0	72	8000	0	0	1	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01100	Шипоголов Воин	022	0	-1	6	13	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	13	0	11	1	2	1	218	109	0	-1	1	0	0	30	65	26	21	-1	0	62	0,5	0,695481002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	531	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	0	1	9	0	226	0	-1	-1	0	-1	-1	4	513	
01001	Саблезуб	021	0	-1	0	13	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	13	0	11	1	2	1	218	109	0	-1	1	0	0	30	65	26	21	-1	0	62	0,5	0,695481002	0	0	0	0	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	531	0	0	2034	2034	2034	864	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	1	
01002	Саблезуб	021	0	-1	0	13	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	13	0	11	1	2	1	218	109	0	-1	1	0	0	30	65	26	21	-1	0	62	0,5	0,695481002	0	0	0	0	19	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	531	0	0	2034	2034	2034	864	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	0	100	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	1	
01200	Взрослый Ратозверь	027	0	-1	0	14	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	14	0	12	1	2	1	283	127	0	-1	1	0	0	30	65	28	23	-1	0	74	0,5	0,671402991	0	0	34	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	605	0	0	2034	2034	2034	736	270	4	30	100	37,5	100	5000	2	4	100	0	40	8000	50	0	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01101	Шипоголов Воин	022	0	-1	6	14	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	14	0	12	1	2	1	283	127	0	-1	1	0	0	30	65	28	23	-1	0	74	0,5	0,671402991	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	605	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	50	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	0	1	9	0	226	0	-1	-1	0	-1	-1	4	513	
01102	Шипоголов Воин	022	0	-1	6	14	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	14	0	12	1	2	1	283	127	0	-1	1	0	0	30	65	28	23	-1	0	74	0,5	0,671402991	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	605	0	0	2034	2034	2034	800	270	4	30	100	31,25	100	5000	3	6	100	0	40	8000	50	0	0	-1	0	-1	0	-1	0	4	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	0	1	9	0	226	0	-1	-1	0	-1	-1	4	513	
01401	Клаан	089	0	-1	2	14	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	14	0	12	1	2	1	283	127	0	-1	1	0	0	30	65	28	23	-1	0	74	0,5	0,671402991	0	0	29	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	605	0	0	2034	2034	2034	1184	270	4	30	100	75	100	5000	3	5	200	0	80	8000	50	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01402	Клаан	089	0	-1	2	14	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	14	0	12	1	2	1	283	127	0	-1	1	0	0	30	65	28	23	-1	0	74	0,5	0,671402991	0	0	29	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	605	0	0	2034	2034	2034	1184	270	4	30	100	75	100	5000	3	5	200	0	80	8000	50	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01400	Клаан	089	0	-1	2	15	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	15	0	13	1	2	1	367	141	0	-1	1	0	0	30	65	29	25	-1	0	85	0,5	0,655452013	0	0	29	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	687	0	0	2034	2034	2034	1184	270	4	30	100	75	100	5000	3	5	200	0	80	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	75	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01201	Взрослый Ратозверь	027	0	-1	0	15	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	15	0	13	1	2	1	367	141	0	-1	1	0	0	30	65	29	25	-1	0	85	0,5	0,655452013	0	0	34	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	687	0	0	2034	2034	2034	736	270	4	30	100	37,5	100	5000	2	4	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01202	Взрослый Ратозверь	027	0	-1	0	15	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	15	0	13	1	2	1	367	141	0	-1	1	0	0	30	65	29	25	-1	0	85	0,5	0,655452013	0	0	34	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	687	0	0	2034	2034	2034	736	270	4	30	100	37,5	100	5000	2	4	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01301	Молодой Раптор	088	0	-1	2	15	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	15	0	13	1	2	1	367	141	0	-1	1	0	0	30	65	29	25	-1	0	85	0,5	0,655452013	0	0	24	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	687	0	0	2034	2034	2034	1056	270	4	30	100	37,5	100	5000	3	6	12	0	21,60000038	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01302	Молодой Раптор	088	0	-1	2	15	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	15	0	13	1	2	1	367	141	0	-1	1	0	0	30	65	29	25	-1	0	85	0,5	0,655452013	0	0	24	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	687	0	0	2034	2034	2034	1056	270	4	30	100	37,5	100	5000	3	6	12	0	21,60000038	8000	0	0	1	-1	0	-1	0	-1	0	3	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01300	Молодой Раптор	088	0	-1	2	16	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	16	0	14	1	2	1	477	162	0	-1	1	0	0	30	65	32	26	-1	0	98	0,5	0,635551989	0	0	24	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	769	0	0	2034	2034	2034	1056	270	4	30	100	37,5	100	5000	3	6	12	0	21,60000038	8000	0	0	1	-1	0	-1	0	-1	0	9	0,059999999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	256	
01700	Змееголов Метатель	031	0	-1	6	16	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	16	0	14	1	2	1	477	162	0	-1	1	0	0	30	65	32	26	-1	0	98	0,5	0,635551989	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	769	0	0	2034	2034	2034	928	270	4	30	100	37,5	100	5000	3	5	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	9	0,059999999	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	228	0	-1	-1	0	-1	-1	23	513	
01701	Змееголов Метатель	031	0	-1	6	16	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	16	0	14	1	2	1	477	162	0	-1	1	0	0	30	65	32	26	-1	0	98	0,5	0,635551989	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	769	0	0	2034	2034	2034	928	270	4	30	100	37,5	100	5000	3	5	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	9	0,059999999	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	228	0	-1	-1	0	-1	-1	23	513	
01602	Аргол	030	0	-1	3	16	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	16	0	14	1	2	1	477	162	0	-1	1	0	0	30	65	32	26	-1	0	98	0,5	0,635551989	0	0	0	0	0	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	769	0	0	2034	2034	2034	640	270	4	30	100	37,5	100	5000	3	5	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	9	0,059999999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
01500	Синий Молотоглав	02D	0	-1	2	17	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	17	0	15	1	2	1	620	180	0	-1	1	0	0	30	65	33	28	-1	0	112	0,5	0,61787802	0	0	0	0	0	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	860	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	9	0,060915999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01501	Синий Молотоглав	02D	0	-1	2	17	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	17	0	15	1	2	1	620	180	0	-1	1	0	0	30	65	33	28	-1	0	112	0,5	0,61787802	0	0	0	0	0	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	860	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	9	0,060915999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01502	Синий Молотоглав	02D	0	-1	2	17	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	17	0	15	1	2	1	620	180	0	-1	1	0	0	30	65	33	28	-1	0	112	0,5	0,61787802	0	0	0	0	0	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	860	0	0	2034	2034	2034	640	270	4	30	100	31,25	100	5000	2	4	100	0	40	8000	0	0	1	-1	0	-1	0	-1	0	9	0,060915999	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
01600	Аргол	030	0	-1	3	18	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	18	0	16	1	2	1	806	206	0	-1	1	0	0	30	65	36	30	-1	0	128	0,5	0,598115981	0	0	0	0	0	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	953	0	0	2034	2034	2034	640	270	4	30	100	37,5	100	5000	3	5	100	0	40	8000	100	100	1	-1	0	-1	0	-1	0	2	0	0	1	20000	50	30	10	25	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	8	
