string[64]	dword	dword	dword	double	dword	dword	dword	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	double	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	dword	string[64]	string[64]	dword	string[64]	dword	string[64]	END
Q090020	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q090020	
Q090021	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090021	
Q090022	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090022	
Q090023	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090023	
Q090024	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090024	
Q090025	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090025	
Q090026	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090026	
Q090027	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090027	
Q090028	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090028	
Q090029	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q090029	
Q071010	-1	0	0	-1	1	0	0	0	15	Q071010	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iwrtn01	1	-1	iwrtn02	1	-1	iwrtn03	1	-1	ibbow00	500	-1	bxcsa78	1	-1	bxcsa81	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q071013	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071010	
Q071011	-1	0	0	-1	1	0	0	0	15	Q071011	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ibbow00	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071011	
Q071012	-1	0	0	-1	1	0	0	0	15	Q071012	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ibfir00	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071012	
Q071013	-1	0	0	-1	1	0	0	0	3	00001	-1	-1	5	100	-1	0	3	00201	-1	-1	10	100	-1	0	6	3	-1	-1	1	100	-1	0	-1	0	150	1558	0	0	0	iwbob05	1	-1	iebbs00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071013	
Q071014	-1	0	0	-1	1	0	0	0	3	00001	-1	-1	5	100	-1	0	3	00201	-1	-1	10	100	-1	0	6	3	-1	-1	1	100	-1	0	-1	0	150	1558	0	0	0	iwfib05	1	-1	iebbs00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071014	
Q071005	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071005	
Q071006	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071006	
Q071007	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071007	
Q071008	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071008	
Q071009	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071009	
Q071020	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q071020	
Q071021	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071021	
Q071022	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071022	
Q071023	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071023	
Q071024	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071024	
Q071025	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071025	
Q071026	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071026	
Q071027	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071027	
Q071028	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071028	
Q071029	-1	0	0	-1	1	0	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q071029	
Q081010	-1	0	0	-1	1	1	0	0	15	Q081010	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iwrtn01	1	-1	iwrtn02	1	-1	iwrtn03	1	-1	ibbow00	500	-1	bxcsa78	1	-1	bxcsa81	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q081013	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081010	
Q081011	-1	0	0	-1	1	1	0	0	15	Q081011	-1	-1	1	100	-1	0	-1	-1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ibbow00	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081011	
Q081012	-1	0	0	-1	1	1	0	0	15	Q081012	-1	-1	1	100	-1	0	-1	-1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ibfir00	500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081012	
Q081013	-1	0	0	-1	1	1	0	0	3	00002	-1	-1	5	100	-1	0	3	00202	-1	-1	10	100	-1	0	6	3	-1	-1	1	100	-1	0	-1	0	150	1558	0	0	0	iwbob05	1	-1	ieccs00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081013	
Q081014	-1	0	0	-1	1	1	0	0	3	00002	-1	-1	5	100	-1	0	3	00202	-1	-1	10	100	-1	0	6	3	-1	-1	1	100	-1	0	-1	0	150	1558	0	0	0	iwfib05	1	-1	ieccs00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081014	
Q081005	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081005	
Q081006	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081006	
Q081007	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081007	
Q081008	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081008	
Q081009	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081009	
Q081020	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q081020	
Q081021	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081021	
Q081022	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081022	
Q081023	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081023	
Q081024	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081024	
Q081025	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081025	
Q081026	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081026	
Q081027	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081027	
Q081028	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081028	
Q081029	-1	0	0	-1	1	1	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	Q081029	
Q091010	-1	0	0	-1	1	2	0	0	15	Q091010	-1	-1	1	100	-1	0	-1	-1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iwrtn01	1	-1	iwrtn02	1	-1	iwrtn04	1	-1	bxcsa78	1	-1	ibfir24	500	-1	bxcsa81	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q091011	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q091010	
Q091011	-1	0	0	-1	1	2	0	0	3	00100	-1	-1	5	100	-1	0	3	00300	-1	-1	10	100	-1	0	6	3	-1	-1	1	100	-1	0	-1	0	0	1558	0	0	0	iwfib05	1	-1	ieaas00	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q091011	
Q091012	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q091012	
Q091013	-1	0	0	-1	1	2	0	1	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q091013	
