string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	float	END
ikbb089	0	700658	0	Накидка Гражданина Федерации89	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb089	-1	0	0	
ikbb090	0	700659	0	Накидка Гражданина Федерации90	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb090	-1	0	0	
ikbb091	0	70065A	0	Накидка Гражданина Федерации91	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb091	-1	0	0	
ikbb092	0	70065B	0	Накидка Гражданина Федерации92	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb092	-1	0	0	
ikbb093	0	70065C	0	Накидка Гражданина Федерации93	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb093	-1	0	0	
ikbb094	0	70065D	0	Накидка Гражданина Федерации94	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb094	-1	0	0	
ikbb095	0	70065E	0	Накидка Гражданина Федерации95	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb095	-1	0	0	
ikbb096	0	70065F	0	Накидка Гражданина Федерации96	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb096	-1	0	0	
ikbb097	0	700660	0	Накидка Гражданина Федерации97	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb097	-1	0	0	
ikbb098	0	700661	0	Накидка Гражданина Федерации98	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb098	-1	0	0	
ikbb099	0	700662	0	Накидка Гражданина Федерации99	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb099	-1	0	0	
ikbb100	0	700663	0	Накидка Гражданина Федерации100	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb100	-1	0	0	
ikbb101	0	700664	0	Накидка Гражданина Федерации101	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb101	-1	0	0	
ikbb102	0	700665	0	Накидка Гражданина Федерации102	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb102	-1	0	0	
ikbb103	0	700666	0	Накидка Гражданина Федерации103	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb103	-1	0	0	
ikbb104	0	700667	0	Накидка Гражданина Федерации104	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb104	-1	0	0	
ikbb105	0	700668	0	Накидка Гражданина Федерации105	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb105	-1	0	0	
ikbb106	0	700669	0	Накидка Гражданина Федерации106	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb106	-1	0	0	
ikbb107	0	70066A	0	Накидка Гражданина Федерации107	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb107	-1	0	0	
ikbb108	0	70066B	0	Накидка Гражданина Федерации108	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb108	-1	0	0	
ikbb109	0	70066C	0	Накидка Гражданина Федерации109	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb109	-1	0	0	
ikbb110	0	70066D	0	Накидка Гражданина Федерации110	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb110	-1	0	0	
ikbb111	0	70066E	0	Накидка Гражданина Федерации111	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb111	-1	0	0	
ikbb112	0	70066F	0	Накидка Гражданина Федерации112	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb112	-1	0	0	
ikbb113	0	700670	0	Накидка Гражданина Федерации113	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb113	-1	0	0	
ikbb114	0	700671	0	Накидка Гражданина Федерации114	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb114	-1	0	0	
ikbb115	0	700672	0	Накидка Гражданина Федерации115	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb115	-1	0	0	
ikbb116	0	700673	0	Накидка Гражданина Федерации116	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb116	-1	0	0	
ikbb117	0	700674	0	Накидка Гражданина Федерации117	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb117	-1	0	0	
ikbb118	0	700675	0	Накидка Гражданина Федерации118	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb118	-1	0	0	
ikbb119	0	700676	0	Накидка Гражданина Федерации119	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb119	-1	0	0	
ikbb120	0	700677	0	Накидка Гражданина Федерации120	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb120	-1	0	0	
ikbb121	0	700678	0	Накидка Гражданина Федерации121	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb121	-1	0	0	
ikbb122	0	700679	0	Накидка Гражданина Федерации122	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb122	-1	0	0	
ikbb123	0	70067A	0	Накидка Гражданина Федерации123	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb123	-1	0	0	
ikbb124	0	70067B	0	Накидка Гражданина Федерации124	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb124	-1	0	0	
ikbb125	0	70067C	0	Накидка Гражданина Федерации125	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb125	-1	0	0	
ikbb126	0	70067D	0	Накидка Гражданина Федерации126	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb126	-1	0	0	
ikbb127	0	70067E	0	Накидка Гражданина Федерации127	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb127	-1	0	0	
ikbb128	0	70067F	0	Накидка Гражданина Федерации128	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb128	-1	0	0	
ikbb129	0	700680	0	Накидка Гражданина Федерации129	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb129	-1	0	0	
ikbb130	0	700681	0	Накидка Гражданина Федерации130	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb130	-1	0	0	
ikbb131	0	700682	0	Накидка Гражданина Федерации131	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb131	-1	0	0	
ikbb132	0	700683	0	Накидка Гражданина Федерации132	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb132	-1	0	0	
ikbb133	0	700684	0	Накидка Гражданина Федерации133	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb133	-1	0	0	
ikbb134	0	700685	0	Накидка Гражданина Федерации134	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb134	-1	0	0	
ikbb135	0	700686	0	Накидка Гражданина Федерации135	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb135	-1	0	0	
ikbb136	0	700687	0	Накидка Гражданина Федерации136	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb136	-1	0	0	
ikbb137	0	700688	0	Накидка Гражданина Федерации137	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb137	-1	0	0	
ikbb138	0	700689	0	Накидка Гражданина Федерации138	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb138	-1	0	0	
ikbb139	0	70068A	0	Накидка Гражданина Федерации139	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb139	-1	0	0	
ikbb140	0	70068B	0	Накидка Гражданина Федерации140	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb140	-1	0	0	
ikbb141	0	70068C	0	Накидка Гражданина Федерации141	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb141	-1	0	0	
ikbb142	0	70068D	0	Накидка Гражданина Федерации142	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb142	-1	0	0	
ikbb143	0	70068E	0	Накидка Гражданина Федерации143	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb143	-1	0	0	
ikbb144	0	70068F	0	Накидка Гражданина Федерации144	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb144	-1	0	0	
ikbb145	0	700690	0	Накидка Гражданина Федерации145	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb145	-1	0	0	
ikbb146	0	700691	0	Накидка Гражданина Федерации146	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb146	-1	0	0	
ikbb147	0	700692	0	Накидка Гражданина Федерации147	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb147	-1	0	0	
ikbb148	0	700693	0	Накидка Гражданина Федерации148	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb148	-1	0	0	
ikbb149	0	700694	0	Накидка Гражданина Федерации149	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb149	-1	0	0	
ikbb150	0	700695	0	Накидка Гражданина Федерации150	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb150	-1	0	0	
ikbb151	0	700696	0	Накидка Гражданина Федерации151	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb151	-1	0	0	
ikbb152	0	700697	0	Накидка Гражданина Федерации152	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb152	-1	0	0	
ikbb153	0	700698	0	Накидка Гражданина Федерации153	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb153	-1	0	0	
ikbb154	0	700699	0	Накидка Гражданина Федерации154	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb154	-1	0	0	
ikbb155	0	70069A	0	Накидка Гражданина Федерации155	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb155	-1	0	0	
ikbb156	0	70069B	0	Накидка Гражданина Федерации156	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb156	-1	0	0	
ikbb157	0	70069C	0	Накидка Гражданина Федерации157	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb157	-1	0	0	
ikbb158	0	70069D	0	Накидка Гражданина Федерации158	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb158	-1	0	0	
ikbb159	0	70069E	0	Накидка Гражданина Федерации159	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb159	-1	0	0	
ikbb160	0	70069F	0	Накидка Гражданина Федерации160	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb160	-1	0	0	
ikbb161	0	7006A0	0	Накидка Гражданина Федерации161	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb161	-1	0	0	
ikbb162	0	7006A1	0	Накидка Гражданина Федерации162	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb162	-1	0	0	
ikbb163	0	7006A2	0	Накидка Гражданина Федерации163	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb163	-1	0	0	
ikbb164	0	7006A3	0	Накидка Гражданина Федерации164	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb164	-1	0	0	
ikbb165	0	7006A4	0	Накидка Гражданина Федерации165	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb165	-1	0	0	
ikbb166	0	7006A5	0	Накидка Гражданина Федерации166	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb166	-1	0	0	
ikbb167	0	7006A6	0	Накидка Гражданина Федерации167	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb167	-1	0	0	
ikbb168	0	7006A7	0	Накидка Гражданина Федерации168	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb168	-1	0	0	
ikbb169	0	7006A8	0	Накидка Гражданина Федерации169	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb169	-1	0	0	
ikbb170	0	7006A9	0	Накидка Гражданина Федерации170	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb170	-1	0	0	
ikbb171	0	7006AA	0	Накидка Гражданина Федерации171	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb171	-1	0	0	
ikbb172	0	7006AB	0	Накидка Гражданина Федерации172	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb172	-1	0	0	
ikbb173	0	7006AC	0	Накидка Гражданина Федерации173	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb173	-1	0	0	
ikbb174	0	7006AD	0	Накидка Гражданина Федерации174	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb174	-1	0	0	
ikbb175	0	7006AE	0	Накидка Гражданина Федерации175	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb175	-1	0	0	
ikbb176	0	7006AF	0	Накидка Гражданина Федерации176	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb176	-1	0	0	
ikbb177	0	7006B0	0	Накидка Гражданина Федерации177	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb177	-1	0	0	
ikbb178	0	7006B1	0	Накидка Гражданина Федерации178	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb178	-1	0	0	
ikbb179	0	7006B2	0	Накидка Гражданина Федерации179	6	0	6	0	11000	1	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbb179	-1	0	0	
