clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	float	dword	END
ikbb091	Накидка Гражданина Федерации91	70065A	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	90	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb092	Накидка Гражданина Федерации92	70065B	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	91	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb093	Накидка Гражданина Федерации93	70065C	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	92	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb094	Накидка Гражданина Федерации94	70065D	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	93	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb095	Накидка Гражданина Федерации95	70065E	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	94	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb096	Накидка Гражданина Федерации96	70065F	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	95	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb097	Накидка Гражданина Федерации97	700660	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	96	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb098	Накидка Гражданина Федерации98	700661	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	97	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb099	Накидка Гражданина Федерации99	700662	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	98	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb100	Накидка Гражданина Федерации100	700663	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	99	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb101	Накидка Гражданина Федерации101	700664	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb102	Накидка Гражданина Федерации102	700665	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb103	Накидка Гражданина Федерации103	700666	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb104	Накидка Гражданина Федерации104	700667	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb105	Накидка Гражданина Федерации105	700668	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb106	Накидка Гражданина Федерации106	700669	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	5	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb107	Накидка Гражданина Федерации107	70066A	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	6	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb108	Накидка Гражданина Федерации108	70066B	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	7	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb109	Накидка Гражданина Федерации109	70066C	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	8	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb110	Накидка Гражданина Федерации110	70066D	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	9	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb111	Накидка Гражданина Федерации111	70066E	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	10	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb112	Накидка Гражданина Федерации112	70066F	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	11	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb113	Накидка Гражданина Федерации113	700670	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	12	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb114	Накидка Гражданина Федерации114	700671	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	13	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb115	Накидка Гражданина Федерации115	700672	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	14	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb116	Накидка Гражданина Федерации116	700673	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	15	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb117	Накидка Гражданина Федерации117	700674	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	16	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb118	Накидка Гражданина Федерации118	700675	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	17	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb119	Накидка Гражданина Федерации119	700676	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	18	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb120	Накидка Гражданина Федерации120	700677	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	19	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb121	Накидка Гражданина Федерации121	700678	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	20	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb122	Накидка Гражданина Федерации122	700679	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	21	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb123	Накидка Гражданина Федерации123	70067A	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	22	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb124	Накидка Гражданина Федерации124	70067B	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	23	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb125	Накидка Гражданина Федерации125	70067C	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	24	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb126	Накидка Гражданина Федерации126	70067D	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	25	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb127	Накидка Гражданина Федерации127	70067E	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	26	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb128	Накидка Гражданина Федерации128	70067F	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	27	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb129	Накидка Гражданина Федерации129	700680	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	28	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb130	Накидка Гражданина Федерации130	700681	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	29	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb131	Накидка Гражданина Федерации131	700682	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	30	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb132	Накидка Гражданина Федерации132	700683	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	31	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb133	Накидка Гражданина Федерации133	700684	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	32	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb134	Накидка Гражданина Федерации134	700685	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	33	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb135	Накидка Гражданина Федерации135	700686	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	34	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb136	Накидка Гражданина Федерации136	700687	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	35	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb137	Накидка Гражданина Федерации137	700688	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	36	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb138	Накидка Гражданина Федерации138	700689	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	37	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb139	Накидка Гражданина Федерации139	70068A	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	38	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb140	Накидка Гражданина Федерации140	70068B	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	39	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb141	Накидка Гражданина Федерации141	70068C	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	40	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb142	Накидка Гражданина Федерации142	70068D	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	41	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb143	Накидка Гражданина Федерации143	70068E	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	42	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb144	Накидка Гражданина Федерации144	70068F	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	43	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb145	Накидка Гражданина Федерации145	700690	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	44	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb146	Накидка Гражданина Федерации146	700691	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	45	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb147	Накидка Гражданина Федерации147	700692	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	46	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb148	Накидка Гражданина Федерации148	700693	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	47	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb149	Накидка Гражданина Федерации149	700694	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	48	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb150	Накидка Гражданина Федерации150	700695	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	49	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb151	Накидка Гражданина Федерации151	700696	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	50	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb152	Накидка Гражданина Федерации152	700697	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	51	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb153	Накидка Гражданина Федерации153	700698	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	52	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb154	Накидка Гражданина Федерации154	700699	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	53	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb155	Накидка Гражданина Федерации155	70069A	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	54	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb156	Накидка Гражданина Федерации156	70069B	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	55	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb157	Накидка Гражданина Федерации157	70069C	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	56	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb158	Накидка Гражданина Федерации158	70069D	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	57	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb159	Накидка Гражданина Федерации159	70069E	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	58	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb160	Накидка Гражданина Федерации160	70069F	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	59	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb161	Накидка Гражданина Федерации161	7006A0	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	60	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb162	Накидка Гражданина Федерации162	7006A1	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	61	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb163	Накидка Гражданина Федерации163	7006A2	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	62	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb164	Накидка Гражданина Федерации164	7006A3	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	63	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb165	Накидка Гражданина Федерации165	7006A4	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	64	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb166	Накидка Гражданина Федерации166	7006A5	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	65	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb167	Накидка Гражданина Федерации167	7006A6	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	66	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb168	Накидка Гражданина Федерации168	7006A7	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	67	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb169	Накидка Гражданина Федерации169	7006A8	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	68	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb170	Накидка Гражданина Федерации170	7006A9	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	69	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb171	Накидка Гражданина Федерации171	7006AA	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	70	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb172	Накидка Гражданина Федерации172	7006AB	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	71	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb173	Накидка Гражданина Федерации173	7006AC	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	72	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb174	Накидка Гражданина Федерации174	7006AD	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	73	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb175	Накидка Гражданина Федерации175	7006AE	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	74	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb176	Накидка Гражданина Федерации176	7006AF	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	75	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb177	Накидка Гражданина Федерации177	7006B0	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	76	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb178	Накидка Гражданина Федерации178	7006B1	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	77	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb179	Накидка Гражданина Федерации179	7006B2	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	78	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb180	Накидка Гражданина Федерации180	7006B3	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	79	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb181	Накидка Гражданина Федерации181	7006B4	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	80	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb182	Накидка Гражданина Федерации182	7006B5	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	81	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb183	Накидка Гражданина Федерации183	7006B6	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	82	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
ikbb184	Накидка Гражданина Федерации184	7006B7	0	11000	8	0	0	0	0	0	0	0	0	1	1	1	0	83	0	0	0	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
