clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	dword	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	word	word	word	word	dword	END
iabba98	Стихийный Остерегающий Амулет	700861	17	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	97	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	2	2	2	2	0	
iabba99	Стихийный Остерегающий Амулет	700862	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	98	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iabbb01	Стихийный Остерегающий Амулет	700863	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	99	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iabbb02	Стихийный Остерегающий Амулет	700864	20	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	100	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iabbb03	Стихийный Неровный Амулет	700865	17	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	101	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	2	3	3	0	
iabbb04	Стихийный Неровный Амулет	700866	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	102	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	4	2	3	0	
iabbb05	Стихийный Неровный Амулет	700867	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	103	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	4	2	0	
iabbb06	Стихийный Неровный Амулет	700868	20	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	104	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	3	3	4	0	
iabbb07	Стихийный Неровный Амулет	700869	17	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	105	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	0	
iabbb08	Стихийный Неровный Амулет	70086A	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	106	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	0	
iabbb09	Стихийный Неровный Амулет	70086B	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	107	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	0	
iabbb10	Стихийный Неровный Амулет	70086C	20	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	108	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	4	4	4	0	
iabbb11	Стихийный Смертельный Амулет	70086D	17	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	109	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	4	2	3	3	0	
iabbb12	Стихийный Смертельный Амулет	70086E	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	110	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	4	2	3	0	
iabbb13	Стихийный Смертельный Амулет	70086F	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	111	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	3	4	2	0	
iabbb14	Стихийный Смертельный Амулет	700870	18	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	112	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	2	3	3	4	0	
iabbb15	Стихийный Смертельный Амулет	700871	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	113	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	2	2	2	2	0	
iabbb16	Стихийный Смертельный Амулет	700872	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	114	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iabbb17	Стихийный Смертельный Амулет	700873	19	11000	10	1	0	500	0	0	0	0	10000	1	1	1	1	115	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iabpc01	Амулет, только для компьютерных клубов	700874	205	11000	10	1	0	0	0	0	0	0	0	0	1	0	0	1091	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	4	4	4	4	0	
iabpc02	Амулет, только для компьютерных клубов	700875	206	11000	10	1	0	0	0	0	0	0	0	0	1	0	0	1092	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iabpc03	Амулет, только для компьютерных клубов	700876	207	11000	10	1	0	0	0	0	0	0	0	0	1	0	0	1093	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	20	0	0	0	0	0	4	4	4	4	0	
iabbb21	Амулет Федерации120	700877	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	119	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb22	Амулет Федерации121	700878	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	120	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb23	Амулет Федерации122	700879	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	121	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb24	Амулет Федерации123	70087A	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	122	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb25	Амулет Федерации124	70087B	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	123	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb26	Амулет Федерации125	70087C	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	124	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb27	Амулет Федерации126	70087D	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	125	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb28	Амулет Федерации127	70087E	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	126	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb29	Амулет Федерации128	70087F	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	127	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb30	Амулет Федерации129	700880	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	128	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb31	Амулет Федерации130	700881	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	129	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb32	Амулет Федерации131	700882	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	130	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb33	Амулет Федерации132	700883	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	131	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb34	Амулет Федерации133	700884	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	132	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb35	Амулет Федерации134	700885	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	133	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb36	Амулет Федерации135	700886	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	134	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb37	Амулет Федерации136	700887	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	135	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb38	Амулет Федерации137	700888	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	136	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb39	Амулет Федерации138	700889	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	137	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb40	Амулет Федерации139	70088A	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	138	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb41	Амулет Федерации140	70088B	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	139	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb42	Амулет Федерации141	70088C	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	140	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb43	Амулет Федерации142	70088D	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	141	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb44	Амулет Федерации143	70088E	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	142	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb45	Амулет Федерации144	70088F	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	143	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb46	Амулет Федерации145	700890	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	144	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb47	Амулет Федерации146	700891	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	145	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb48	Амулет Федерации147	700892	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	146	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb49	Амулет Федерации148	700893	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	147	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb50	Амулет Федерации149	700894	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	148	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb51	Амулет Федерации150	700895	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	149	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb52	Амулет Федерации151	700896	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	150	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb53	Амулет Федерации152	700897	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	151	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb54	Амулет Федерации153	700898	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	152	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb55	Амулет Федерации154	700899	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	153	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb56	Амулет Федерации155	70089A	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	154	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb57	Амулет Федерации156	70089B	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	155	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb58	Амулет Федерации157	70089C	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	156	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb59	Амулет Федерации158	70089D	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	157	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb60	Амулет Федерации159	70089E	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	158	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb61	Амулет Федерации160	70089F	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	159	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb62	Амулет Федерации161	7008A0	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	160	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb63	Амулет Федерации162	7008A1	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	161	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb64	Амулет Федерации163	7008A2	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	162	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb65	Амулет Федерации164	7008A3	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	163	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb66	Амулет Федерации165	7008A4	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	164	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb67	Амулет Федерации166	7008A5	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	165	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb68	Амулет Федерации167	7008A6	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	166	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb69	Амулет Федерации168	7008A7	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	167	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb70	Амулет Федерации169	7008A8	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	168	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb71	Амулет Федерации170	7008A9	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	169	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb72	Амулет Федерации171	7008AA	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	170	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb73	Амулет Федерации172	7008AB	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	171	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb74	Амулет Федерации173	7008AC	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	172	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb75	Амулет Федерации174	7008AD	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	173	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb76	Амулет Федерации175	7008AE	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	174	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb77	Амулет Федерации176	7008AF	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	175	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb78	Амулет Федерации177	7008B0	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	176	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb79	Амулет Федерации178	7008B1	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	177	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb80	Амулет Федерации179	7008B2	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	178	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb81	Амулет Федерации180	7008B3	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	179	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb82	Амулет Федерации181	7008B4	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	180	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb83	Амулет Федерации182	7008B5	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	181	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb84	Амулет Федерации183	7008B6	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	182	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb85	Амулет Федерации184	7008B7	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	183	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb86	Амулет Федерации185	7008B8	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	184	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb87	Амулет Федерации186	7008B9	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	185	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb88	Амулет Федерации187	7008BA	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	186	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb89	Амулет Федерации188	7008BB	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	187	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb90	Амулет Федерации189	7008BC	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	188	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb91	Амулет Федерации190	7008BD	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	189	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb92	Амулет Федерации191	7008BE	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	190	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb93	Амулет Федерации192	7008BF	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	191	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb94	Амулет Федерации193	7008C0	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	192	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb95	Амулет Федерации194	7008C1	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	193	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb96	Амулет Федерации195	7008C2	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	194	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb97	Амулет Федерации196	7008C3	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	195	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb98	Амулет Федерации197	7008C4	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	196	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbb99	Амулет Федерации198	7008C5	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	197	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbc01	Амулет Федерации199	7008C6	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	198	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbc02	Амулет Федерации200	7008C7	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	199	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbc03	Амулет Федерации201	7008C8	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	200	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iabbc04	Амулет Федерации202	7008C9	0	11000	10	1	0	0	0	0	0	0	0	1	1	1	1	201	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
