string[64]	dword	string[64]	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	END
iwfia12	9	11111	irrio02	1	irriu02	2	0	0	0	0	iyyyy21	5	iwfia12	6748	iwfha12	156	iwfhb12	156	iwfhc12	156	iwfhd12	156	iwfhe12	156	iwfhf12	156	iwfhg12	156	iwfhh12	156	iwfhi12	156	iwfhj12	156	iwfhk12	156	iwfhl12	156	iwfib12	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna15	13	11111	irrio05	1	irriu05	2	0	0	0	0	iyyyy21	7	iwkna15	6802	iwkha15	154	iwkhb15	154	iwkhc15	154	iwkhd15	154	iwkhe15	154	iwkhf15	154	iwkhg15	154	iwkhh15	154	iwkhi15	154	iwkhj15	154	iwkhk15	154	iwkhl15	154	iwknb15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa15	13	11111	irrio05	1	irriu05	3	0	0	0	0	iyyyy21	9	iwswa15	6802	iwsha15	154	iwshb15	154	iwshc15	154	iwshd15	154	iwshe15	154	iwshf15	154	iwshg15	154	iwshh15	154	iwshi15	154	iwshj15	154	iwshk15	154	iwshl15	154	iwswb15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa15	13	11111	irrio05	1	irriu05	3	0	0	0	0	iyyyy21	9	iwaxa15	6802	iwxha15	154	iwxhb15	154	iwxhc15	154	iwxhd15	154	iwxhe15	154	iwxhf15	154	iwxhg15	154	iwxhh15	154	iwxhi15	154	iwxhj15	154	iwxhk15	154	iwxhl15	154	iwaxb15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa15	13	11111	irrio05	1	irriu05	2	0	0	0	0	iyyyy21	7	iwmaa15	6802	iwmha15	154	iwmhb15	154	iwmhc15	154	iwmhd15	154	iwmhe15	154	iwmhf15	154	iwmhg15	154	iwmhh15	154	iwmhi15	154	iwmhj15	154	iwmhk15	154	iwmhl15	154	iwmab15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta15	13	11110	irrio01	2	irriu01	5	0	0	0	0	iyyyy21	16	iwsta15	6802	iwtha15	154	iwthb15	154	iwthc15	154	iwthd15	154	iwthe15	154	iwthf15	154	iwthg15	154	iwthh15	154	iwthi15	154	iwthj15	154	iwthk15	154	iwthl15	154	iwstb15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa15	13	11111	irrio05	1	irriu05	3	0	0	0	0	iyyyy21	9	iwspa15	6802	iwpha15	154	iwphb15	154	iwphc15	154	iwphd15	154	iwphe15	154	iwphf15	154	iwphg15	154	iwphh15	154	iwphi15	154	iwphj15	154	iwphk15	154	iwphl15	154	iwspb15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa15	13	11111	irrio04	1	irriu04	3	0	0	0	0	iyyyy21	8	iwboa15	6802	iwbha15	154	iwbhb15	154	iwbhc15	154	iwbhd15	154	iwbhe15	154	iwbhf15	154	iwbhg15	154	iwbhh15	154	iwbhi15	154	iwbhj15	154	iwbhk15	154	iwbhl15	154	iwbob15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia15	13	11111	irrio02	1	irriu02	3	0	0	0	0	iyyyy21	9	iwfia15	6802	iwfha15	154	iwfhb15	154	iwfhc15	154	iwfhd15	154	iwfhe15	154	iwfhf15	154	iwfhg15	154	iwfhh15	154	iwfhi15	154	iwfhj15	154	iwfhk15	154	iwfhl15	154	iwfib15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwlua15	13	00001	irrio03	1	irriu03	3	0	0	0	0	iyyyy21	9	iwlua15	6802	iwuha15	154	iwuhb15	154	iwuhc15	154	iwuhd15	154	iwuhe15	154	iwuhf15	154	iwuhg15	154	iwuhh15	154	iwuhi15	154	iwuhj15	154	iwuhk15	154	iwuhl15	154	iwlub15	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwdka15	13	11111	irrio04	1	irriu04	2	0	0	0	0	iyyyy21	7	iwdka15	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna18	18	11111	irrio05	1	irriu05	3	0	0	0	0	iyyyy21	10	iwkna18	6868	iwkha18	151	iwkhb18	151	iwkhc18	151	iwkhd18	151	iwkhe18	151	iwkhf18	151	iwkhg18	151	iwkhh18	151	iwkhi18	151	iwkhj18	151	iwkhk18	151	iwkhl18	151	iwknb18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa18	18	11111	irrio05	2	irriu05	4	0	0	0	0	iyyyy21	14	iwswa18	6868	iwsha18	151	iwshb18	151	iwshc18	151	iwshd18	151	iwshe18	151	iwshf18	151	iwshg18	151	iwshh18	151	iwshi18	151	iwshj18	151	iwshk18	151	iwshl18	151	iwswb18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa18	18	11111	irrio05	1	irriu05	3	0	0	0	0	iyyyy21	10	iwaxa18	6868	iwxha18	151	iwxhb18	151	iwxhc18	151	iwxhd18	151	iwxhe18	151	iwxhf18	151	iwxhg18	151	iwxhh18	151	iwxhi18	151	iwxhj18	151	iwxhk18	151	iwxhl18	151	iwaxb18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa18	18	11111	irrio05	2	irriu05	4	0	0	0	0	iyyyy21	13	iwmaa18	6868	iwmha18	151	iwmhb18	151	iwmhc18	151	iwmhd18	151	iwmhe18	151	iwmhf18	151	iwmhg18	151	iwmhh18	151	iwmhi18	151	iwmhj18	151	iwmhk18	151	iwmhl18	151	iwmab18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta18	18	11110	irrio01	3	irriu01	7	0	0	0	0	iyyyy21	22	iwsta18	6868	iwtha18	151	iwthb18	151	iwthc18	151	iwthd18	151	iwthe18	151	iwthf18	151	iwthg18	151	iwthh18	151	iwthi18	151	iwthj18	151	iwthk18	151	iwthl18	151	iwstb18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa18	18	11111	irrio05	2	irriu05	4	0	0	0	0	iyyyy21	14	iwspa18	6868	iwpha18	151	iwphb18	151	iwphc18	151	iwphd18	151	iwphe18	151	iwphf18	151	iwphg18	151	iwphh18	151	iwphi18	151	iwphj18	151	iwphk18	151	iwphl18	151	iwspb18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa18	18	11111	irrio04	2	irriu04	4	0	0	0	0	iyyyy21	14	iwboa18	6868	iwbha18	151	iwbhb18	151	iwbhc18	151	iwbhd18	151	iwbhe18	151	iwbhf18	151	iwbhg18	151	iwbhh18	151	iwbhi18	151	iwbhj18	151	iwbhk18	151	iwbhl18	151	iwbob18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia18	18	11111	irrio02	2	irriu02	4	0	0	0	0	iyyyy21	14	iwfia18	6868	iwfha18	151	iwfhb18	151	iwfhc18	151	iwfhd18	151	iwfhe18	151	iwfhf18	151	iwfhg18	151	iwfhh18	151	iwfhi18	151	iwfhj18	151	iwfhk18	151	iwfhl18	151	iwfib18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwlua18	18	00001	irrio03	2	irriu03	4	0	0	0	0	iyyyy21	14	iwlua18	6868	iwuha18	151	iwuhb18	151	iwuhc18	151	iwuhd18	151	iwuhe18	151	iwuhf18	151	iwuhg18	151	iwuhh18	151	iwuhi18	151	iwuhj18	151	iwuhk18	151	iwuhl18	151	iwlub18	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna20	22	11111	irrio05	2	irriu05	4	0	0	0	0	iyyyy21	14	iwkna20	6900	iwkha20	150	iwkhb20	150	iwkhc20	150	iwkhd20	150	iwkhe20	150	iwkhf20	150	iwkhg20	150	iwkhh20	150	iwkhi20	150	iwkhj20	150	iwkhk20	150	iwkhl20	150	iwknb20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa20	22	11111	irrio05	2	irriu05	6	0	0	0	0	iyyyy21	18	iwswa20	6900	iwsha20	150	iwshb20	150	iwshc20	150	iwshd20	150	iwshe20	150	iwshf20	150	iwshg20	150	iwshh20	150	iwshi20	150	iwshj20	150	iwshk20	150	iwshl20	150	iwswb20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa20	22	11111	irrio05	2	irriu05	5	0	0	0	0	iyyyy21	17	iwaxa20	6900	iwxha20	150	iwxhb20	150	iwxhc20	150	iwxhd20	150	iwxhe20	150	iwxhf20	150	iwxhg20	150	iwxhh20	150	iwxhi20	150	iwxhj20	150	iwxhk20	150	iwxhl20	150	iwaxb20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa20	22	11111	irrio05	2	irriu05	4	0	0	0	0	iyyyy21	14	iwmaa20	6900	iwmha20	150	iwmhb20	150	iwmhc20	150	iwmhd20	150	iwmhe20	150	iwmhf20	150	iwmhg20	150	iwmhh20	150	iwmhi20	150	iwmhj20	150	iwmhk20	150	iwmhl20	150	iwmab20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta20	22	11110	irrio01	3	irriu01	9	0	0	0	0	iyyyy21	31	iwsta20	6900	iwtha20	150	iwthb20	150	iwthc20	150	iwthd20	150	iwthe20	150	iwthf20	150	iwthg20	150	iwthh20	150	iwthi20	150	iwthj20	150	iwthk20	150	iwthl20	150	iwstb20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa20	22	11111	irrio05	2	irriu05	6	0	0	0	0	iyyyy21	18	iwspa20	6900	iwpha20	150	iwphb20	150	iwphc20	150	iwphd20	150	iwphe20	150	iwphf20	150	iwphg20	150	iwphh20	150	iwphi20	150	iwphj20	150	iwphk20	150	iwphl20	150	iwspb20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa20	22	11111	irrio04	2	irriu04	6	0	0	0	0	iyyyy21	18	iwboa20	6900	iwbha20	150	iwbhb20	150	iwbhc20	150	iwbhd20	150	iwbhe20	150	iwbhf20	150	iwbhg20	150	iwbhh20	150	iwbhi20	150	iwbhj20	150	iwbhk20	150	iwbhl20	150	iwbob20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia20	22	11111	irrio02	2	irriu02	6	0	0	0	0	iyyyy21	18	iwfia20	6900	iwfha20	150	iwfhb20	150	iwfhc20	150	iwfhd20	150	iwfhe20	150	iwfhf20	150	iwfhg20	150	iwfhh20	150	iwfhi20	150	iwfhj20	150	iwfhk20	150	iwfhl20	150	iwfib20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwlua20	22	00001	irrio03	2	irriu03	6	0	0	0	0	iyyyy21	19	iwlua20	6900	iwuha20	150	iwuhb20	150	iwuhc20	150	iwuhd20	150	iwuhe20	150	iwuhf20	150	iwuhg20	150	iwuhh20	150	iwuhi20	150	iwuhj20	150	iwuhk20	150	iwuhl20	150	iwlub20	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwdka20	22	11111	irrio04	2	irriu04	5	0	0	0	0	iyyyy21	14	iwdka20	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna22	25	11111	irrio05	2	irriu05	6	0	0	0	0	iyyyy21	18	iwkna22	6944	iwkha22	148	iwkhb22	148	iwkhc22	148	iwkhd22	148	iwkhe22	148	iwkhf22	148	iwkhg22	148	iwkhh22	148	iwkhi22	148	iwkhj22	148	iwkhk22	148	iwkhl22	148	iwknb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa22	25	11111	irrio05	3	irriu05	7	0	0	0	0	iyyyy21	23	iwswa22	6944	iwsha22	148	iwshb22	148	iwshc22	148	iwshd22	148	iwshe22	148	iwshf22	148	iwshg22	148	iwshh22	148	iwshi22	148	iwshj22	148	iwshk22	148	iwshl22	148	iwswb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa22	25	11111	irrio05	3	irriu05	7	0	0	0	0	iyyyy21	22	iwaxa22	6944	iwxha22	148	iwxhb22	148	iwxhc22	148	iwxhd22	148	iwxhe22	148	iwxhf22	148	iwxhg22	148	iwxhh22	148	iwxhi22	148	iwxhj22	148	iwxhk22	148	iwxhl22	148	iwaxb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa22	25	11111	irrio05	3	irriu05	7	0	0	0	0	iyyyy21	22	iwmaa22	6944	iwmha22	148	iwmhb22	148	iwmhc22	148	iwmhd22	148	iwmhe22	148	iwmhf22	148	iwmhg22	148	iwmhh22	148	iwmhi22	148	iwmhj22	148	iwmhk22	148	iwmhl22	148	iwmab22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta22	25	11110	irrio01	4	irriu01	11	0	0	0	0	iyyyy21	37	iwsta22	6944	iwtha22	148	iwthb22	148	iwthc22	148	iwthd22	148	iwthe22	148	iwthf22	148	iwthg22	148	iwthh22	148	iwthi22	148	iwthj22	148	iwthk22	148	iwthl22	148	iwstb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa22	25	11111	irrio05	3	irriu05	7	0	0	0	0	iyyyy21	23	iwspa22	6944	iwpha22	148	iwphb22	148	iwphc22	148	iwphd22	148	iwphe22	148	iwphf22	148	iwphg22	148	iwphh22	148	iwphi22	148	iwphj22	148	iwphk22	148	iwphl22	148	iwspb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa22	25	11111	irrio04	3	irriu04	7	0	0	0	0	iyyyy21	23	iwboa22	6944	iwbha22	148	iwbhb22	148	iwbhc22	148	iwbhd22	148	iwbhe22	148	iwbhf22	148	iwbhg22	148	iwbhh22	148	iwbhi22	148	iwbhj22	148	iwbhk22	148	iwbhl22	148	iwbob22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia22	25	11111	irrio02	3	irriu02	7	0	0	0	0	iyyyy21	24	iwfia22	6944	iwfha22	148	iwfhb22	148	iwfhc22	148	iwfhd22	148	iwfhe22	148	iwfhf22	148	iwfhg22	148	iwfhh22	148	iwfhi22	148	iwfhj22	148	iwfhk22	148	iwfhl22	148	iwfib22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfla22	25	00001	irrio03	3	irriu03	7	0	0	0	0	iyyyy21	24	iwfla22	6944	iwlha22	148	iwlhb22	148	iwlhc22	148	iwlhd22	148	iwlhe22	148	iwlhf22	148	iwlhg22	148	iwlhh22	148	iwlhi22	148	iwlhj22	148	iwlhk22	148	iwlhl22	148	iwflb22	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna25	31	11111	irrio05	3	irriu05	8	0	0	0	0	iyyyy21	26	iwkna25	7010	iwkha25	145	iwkhb25	145	iwkhc25	145	iwkhd25	145	iwkhe25	145	iwkhf25	145	iwkhg25	145	iwkhh25	145	iwkhi25	145	iwkhj25	145	iwkhk25	145	iwkhl25	145	iwknb25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa25	31	11111	irrio05	4	irriu05	10	0	0	0	0	iyyyy21	32	iwswa25	7010	iwsha25	145	iwshb25	145	iwshc25	145	iwshd25	145	iwshe25	145	iwshf25	145	iwshg25	145	iwshh25	145	iwshi25	145	iwshj25	145	iwshk25	145	iwshl25	145	iwswb25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa25	31	11111	irrio05	4	irriu05	10	0	0	0	0	iyyyy21	32	iwaxa25	7010	iwxha25	145	iwxhb25	145	iwxhc25	145	iwxhd25	145	iwxhe25	145	iwxhf25	145	iwxhg25	145	iwxhh25	145	iwxhi25	145	iwxhj25	145	iwxhk25	145	iwxhl25	145	iwaxb25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa25	31	11111	irrio05	4	irriu05	10	0	0	0	0	iyyyy21	32	iwmaa25	7010	iwmha25	145	iwmhb25	145	iwmhc25	145	iwmhd25	145	iwmhe25	145	iwmhf25	145	iwmhg25	145	iwmhh25	145	iwmhi25	145	iwmhj25	145	iwmhk25	145	iwmhl25	145	iwmab25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta25	31	11110	irrio01	6	irriu01	18	0	0	0	0	iyyyy21	61	iwsta25	7010	iwtha25	145	iwthb25	145	iwthc25	145	iwthd25	145	iwthe25	145	iwthf25	145	iwthg25	145	iwthh25	145	iwthi25	145	iwthj25	145	iwthk25	145	iwthl25	145	iwstb25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa25	31	11111	irrio05	4	irriu05	10	0	0	0	0	iyyyy21	33	iwspa25	7010	iwpha25	145	iwphb25	145	iwphc25	145	iwphd25	145	iwphe25	145	iwphf25	145	iwphg25	145	iwphh25	145	iwphi25	145	iwphj25	145	iwphk25	145	iwphl25	145	iwspb25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa25	31	11111	irrio04	4	irriu04	10	0	0	0	0	iyyyy21	34	iwboa25	7010	iwbha25	145	iwbhb25	145	iwbhc25	145	iwbhd25	145	iwbhe25	145	iwbhf25	145	iwbhg25	145	iwbhh25	145	iwbhi25	145	iwbhj25	145	iwbhk25	145	iwbhl25	145	iwbob25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia25	31	11111	irrio02	4	irriu02	10	0	0	0	0	iyyyy21	33	iwfia25	7010	iwfha25	145	iwfhb25	145	iwfhc25	145	iwfhd25	145	iwfhe25	145	iwfhf25	145	iwfhg25	145	iwfhh25	145	iwfhi25	145	iwfhj25	145	iwfhk25	145	iwfhl25	145	iwfib25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwlua25	31	00001	irrio03	4	irriu03	10	0	0	0	0	iyyyy21	35	iwlua25	7010	iwuha25	145	iwuhb25	145	iwuhc25	145	iwuhd25	145	iwuhe25	145	iwuhf25	145	iwuhg25	145	iwuhh25	145	iwuhi25	145	iwuhj25	145	iwuhk25	145	iwuhl25	145	iwlub25	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwdka25	31	11111	irrio04	3	irriu04	8	0	0	0	0	iyyyy21	27	iwdka25	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna28	38	11111	irrio05	4	irriu05	11	0	0	0	0	iyyyy21	36	iwkna28	7064	iwkha28	143	iwkhb28	143	iwkhc28	143	iwkhd28	143	iwkhe28	143	iwkhf28	143	iwkhg28	143	iwkhh28	143	iwkhi28	143	iwkhj28	143	iwkhk28	143	iwkhl28	143	iwknb28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa28	38	11111	irrio05	5	irriu05	13	0	0	0	0	iyyyy21	44	iwswa28	7064	iwsha28	143	iwshb28	143	iwshc28	143	iwshd28	143	iwshe28	143	iwshf28	143	iwshg28	143	iwshh28	143	iwshi28	143	iwshj28	143	iwshk28	143	iwshl28	143	iwswb28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwaxa28	38	11111	irrio05	5	irriu05	13	0	0	0	0	iyyyy21	44	iwaxa28	7064	iwxha28	143	iwxhb28	143	iwxhc28	143	iwxhd28	143	iwxhe28	143	iwxhf28	143	iwxhg28	143	iwxhh28	143	iwxhi28	143	iwxhj28	143	iwxhk28	143	iwxhl28	143	iwaxb28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwmaa28	38	11111	irrio05	5	irriu05	13	0	0	0	0	iyyyy21	43	iwmaa28	7064	iwmha28	143	iwmhb28	143	iwmhc28	143	iwmhd28	143	iwmhe28	143	iwmhf28	143	iwmhg28	143	iwmhh28	143	iwmhi28	143	iwmhj28	143	iwmhk28	143	iwmhl28	143	iwmab28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwsta28	38	11110	irrio01	8	irriu01	22	0	0	0	0	iyyyy21	75	iwsta28	7064	iwtha28	143	iwthb28	143	iwthc28	143	iwthd28	143	iwthe28	143	iwthf28	143	iwthg28	143	iwthh28	143	iwthi28	143	iwthj28	143	iwthk28	143	iwthl28	143	iwstb28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwspa28	38	11111	irrio05	5	irriu05	14	0	0	0	0	iyyyy21	46	iwspa28	7064	iwpha28	143	iwphb28	143	iwphc28	143	iwphd28	143	iwphe28	143	iwphf28	143	iwphg28	143	iwphh28	143	iwphi28	143	iwphj28	143	iwphk28	143	iwphl28	143	iwspb28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwboa28	38	11111	irrio04	5	irriu04	14	0	0	0	0	iyyyy21	47	iwboa28	7064	iwbha28	143	iwbhb28	143	iwbhc28	143	iwbhd28	143	iwbhe28	143	iwbhf28	143	iwbhg28	143	iwbhh28	143	iwbhi28	143	iwbhj28	143	iwbhk28	143	iwbhl28	143	iwbob28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfia28	38	11111	irrio02	5	irriu02	14	0	0	0	0	iyyyy21	46	iwfia28	7064	iwfha28	143	iwfhb28	143	iwfhc28	143	iwfhd28	143	iwfhe28	143	iwfhf28	143	iwfhg28	143	iwfhh28	143	iwfhi28	143	iwfhj28	143	iwfhk28	143	iwfhl28	143	iwfib28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwfaa28	38	00001	irrio03	5	irriu03	15	0	0	0	0	iyyyy21	49	iwfaa28	7064	iwaha28	143	iwahb28	143	iwahc28	143	iwahd28	143	iwahe28	143	iwahf28	143	iwahg28	143	iwahh28	143	iwahi28	143	iwahj28	143	iwahk28	143	iwahl28	143	iwfab28	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwkna30	42	11111	irrus05	4	irrio05	4	irriu05	12	0	0	iyyyy22	9	iwkna30	7402	iwkha30	129	iwkhb30	129	iwkhc30	129	iwkhd30	129	iwkhe30	129	iwkhf30	129	iwkhg30	129	iwkhh30	129	iwkhi30	129	iwkhj30	129	iwkhk30	129	iwkhl30	129	iwknb30	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iwswa30	42	11111	irrus05	4	irrio05	4	irriu05	12	0	0	iyyyy22	9	iwswa30	7402	iwsha30	129	iwshb30	129	iwshc30	129	iwshd30	129	iwshe30	129	iwshf30	129	iwshg30	129	iwshh30	129	iwshi30	129	iwshj30	129	iwshk30	129	iwshl30	129	iwswb30	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
