clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	END
iyffs14	Боевое Копье Леона4 	A30259	98	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	208	1	0	0	0	0	
iyfis11	Легендарное Копье Леона1 	A30259	99	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	209	1	0	0	0	0	
iyfis12	Легендарное Копье Леона2 	A30259	100	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	210	1	0	0	0	0	
iyfis13	Легендарное Копье Леона3 	A30259	101	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	211	1	0	0	0	0	
iyfis14	Легендарное Копье Леона4 	A30259	102	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	212	1	0	0	0	0	
iyfot11	Рунический Посох Леона1 	A30259	103	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	213	1	0	0	0	0	
iyfot12	Рунический Посох Леона2 	A30259	104	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	214	1	0	0	0	0	
iyfot13	Рунический Посох Леона3 	A30259	105	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	215	1	0	0	0	0	
iyfot14	Рунический Посох Леона4 	A30259	106	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	216	1	0	0	0	0	
iyfft11	Шипастый Посох Леона1 	A30259	107	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	217	1	0	0	0	0	
iyfft12	Шипастый Посох Леона2 	A30259	108	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	218	1	0	0	0	0	
iyfft13	Шипастый Посох Леона3 	A30259	109	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	219	1	0	0	0	0	
iyfft14	Шипастый Посох Леона4 	A30259	110	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	220	1	0	0	0	0	
iyfit11	Легендарный Посох Леона1 	A30259	111	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	221	1	0	0	0	0	
iyfit12	Легендарный Посох Леона2 	A30259	112	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	222	1	0	0	0	0	
iyfit13	Легендарный Посох Леона3 	A30259	113	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	223	1	0	0	0	0	
iyfit14	Легендарный Посох Леона4 	A30259	114	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	224	1	0	0	0	0	
iyfob11	Осадный Энерголук Леона1 	A30259	115	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	225	1	0	0	0	0	
iyfob12	Осадный Энерголук Леона2 	A30259	116	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	226	1	0	0	0	0	
iyfob13	Осадный Энерголук Леона3 	A30259	117	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	227	1	0	0	0	0	
iyfob14	Осадный Энерголук Леона4 	A30259	118	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	228	1	0	0	0	0	
iyffb11	Лучевой Лук Леона1 	A30259	119	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	229	1	0	0	0	0	
iyffb12	Лучевой Лук Леона2 	A30259	120	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	230	1	0	0	0	0	
iyffb13	Лучевой Лук Леона3 	A30259	121	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	231	1	0	0	0	0	
iyffb14	Лучевой Лук Леона4 	A30259	122	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	232	1	0	0	0	0	
iyfib11	Легендарный Энерголук Леона1 	A30259	123	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	233	1	0	0	0	0	
iyfib12	Легендарный Энерголук Леона2 	A30259	124	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	234	1	0	0	0	0	
iyfib13	Легендарный Энерголук Леона3 	A30259	125	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	235	1	0	0	0	0	
iyfib14	Легендарный Энерголук Леона4 	A30259	126	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	236	1	0	0	0	0	
iyfog11	Импульсная Винтовка Леона1 	A30259	127	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	237	1	0	0	0	0	
iyfog12	Импульсная Винтовка Леона2 	A30259	128	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	238	1	0	0	0	0	
iyfog13	Импульсная Винтовка Леона3 	A30259	129	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	239	1	0	0	0	0	
iyfog14	Импульсная Винтовка Леона4 	A30259	130	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	240	1	0	0	0	0	
iyffg11	Пулемет Вулкан Леона1 	A30259	131	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	241	1	0	0	0	0	
iyffg12	Пулемет Вулкан Леона2 	A30259	132	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	242	1	0	0	0	0	
iyffg13	Пулемет Вулкан Леона3 	A30259	133	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	243	1	0	0	0	0	
iyffg14	Пулемет Вулкан Леона4 	A30259	134	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	244	1	0	0	0	0	
iyfig11	Легендарный Гатлинг Леона1 	A30259	135	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	245	1	0	0	0	0	
iyfig12	Легендарный Гатлинг Леона2 	A30259	136	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	246	1	0	0	0	0	
iyfig13	Легендарный Гатлинг Леона3 	A30259	137	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	247	1	0	0	0	0	
iyfig14	Легендарный Гатлинг Леона4 	A30259	138	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	248	1	0	0	0	0	
iyfol11	Штурмовой Огнемет Леона1 	A30259	139	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	249	1	0	0	0	0	
iyfol12	Штурмовой Огнемет Леона2 	A30259	140	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	250	1	0	0	0	0	
iyfol13	Штурмовой Огнемет Леона3 	A30259	141	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	251	1	0	0	0	0	
iyfol14	Штурмовой Огнемет Леона4 	A30259	142	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	252	1	0	0	0	0	
iyffl11	Ракетная Установка Леона1 	A30259	143	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	253	1	0	0	0	0	
iyffl12	Ракетная Установка Леона2 	A30259	144	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	254	1	0	0	0	0	
iyffl13	Ракетная Установка Леона3 	A30259	145	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	255	1	0	0	0	0	
iyffl14	Ракетная Установка Леона4 	A30259	146	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	256	1	0	0	0	0	
iyfil11	Легендарный Ракетомет Леона1 	A30259	147	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	257	1	0	0	0	0	
iyfil12	Легендарный Ракетомет Леона2 	A30259	148	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	258	1	0	0	0	0	
iyfil13	Легендарный Ракетомет Леона3 	A30259	149	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	259	1	0	0	0	0	
iyfil14	Легендарный Ракетомет Леона4 	A30259	150	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	260	1	0	0	0	0	
iyfok21	Саиф Леона1 	A30259	79	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	261	1	0	0	0	0	
iyfok22	Саиф Леона2 	A30259	80	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	262	1	0	0	0	0	
iyfok23	Саиф Леона3 	A30259	81	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	263	1	0	0	0	0	
iyfok24	Саиф Леона4 	A30259	82	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	264	1	0	0	0	0	
iyffk21	Гладиус Леона1 	A30259	83	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	265	1	0	0	0	0	
iyffk22	Гладиус Леона2 	A30259	84	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	266	1	0	0	0	0	
iyffk23	Гладиус Леона3 	A30259	85	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	267	1	0	0	0	0	
iyffk24	Гладиус Леона4 	A30259	86	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	268	1	0	0	0	0	
iyfik21	Легендарный Меч Леона1 	A30259	87	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	269	1	0	0	0	0	
iyfik22	Легендарный Меч Леона2 	A30259	88	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	270	1	0	0	0	0	
iyfik23	Легендарный Меч Леона3 	A30259	89	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	271	1	0	0	0	0	
iyfik24	Легендарный Меч Леона4 	A30259	90	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	272	1	0	0	0	0	
iyfos21	Штурмовое Копье Леона1 	A30259	91	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	273	1	0	0	0	0	
iyfos22	Штурмовое Копье Леона2 	A30259	92	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	274	1	0	0	0	0	
iyfos23	Штурмовое Копье Леона3 	A30259	93	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	275	1	0	0	0	0	
iyfos24	Штурмовое Копье Леона4 	A30259	94	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	276	1	0	0	0	0	
iyffs21	Боевое Копье Леона1 	A30259	95	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	277	1	0	0	0	0	
iyffs22	Боевое Копье Леона2 	A30259	96	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	278	1	0	0	0	0	
iyffs23	Боевое Копье Леона3 	A30259	97	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	279	1	0	0	0	0	
iyffs24	Боевое Копье Леона4 	A30259	98	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	280	1	0	0	0	0	
iyfis21	Легендарное Копье Леона1 	A30259	99	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	281	1	0	0	0	0	
iyfis22	Легендарное Копье Леона2 	A30259	100	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	282	1	0	0	0	0	
iyfis23	Легендарное Копье Леона3 	A30259	101	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	283	1	0	0	0	0	
iyfis24	Легендарное Копье Леона4 	A30259	102	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	284	1	0	0	0	0	
iyfot21	Рунический Посох Леона1 	A30259	103	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	285	1	0	0	0	0	
iyfot22	Рунический Посох Леона2 	A30259	104	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	286	1	0	0	0	0	
iyfot23	Рунический Посох Леона3 	A30259	105	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	287	1	0	0	0	0	
iyfot24	Рунический Посох Леона4 	A30259	106	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	288	1	0	0	0	0	
iyfft21	Шипастый Посох Леона1 	A30259	107	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	289	1	0	0	0	0	
iyfft22	Шипастый Посох Леона2 	A30259	108	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	290	1	0	0	0	0	
iyfft23	Шипастый Посох Леона3 	A30259	109	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	291	1	0	0	0	0	
iyfft24	Шипастый Посох Леона4 	A30259	110	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	292	1	0	0	0	0	
iyfit21	Легендарный Посох Леона1 	A30259	111	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	293	1	0	0	0	0	
iyfit22	Легендарный Посох Леона2 	A30259	112	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	294	1	0	0	0	0	
iyfit23	Легендарный Посох Леона3 	A30259	113	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	295	1	0	0	0	0	
iyfit24	Легендарный Посох Леона4 	A30259	114	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	296	1	0	0	0	0	
iyfob21	Осадный Энерголук Леона1 	A30259	115	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	297	1	0	0	0	0	
iyfob22	Осадный Энерголук Леона2 	A30259	116	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	298	1	0	0	0	0	
iyfob23	Осадный Энерголук Леона3 	A30259	117	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	299	1	0	0	0	0	
iyfob24	Осадный Энерголук Леона4 	A30259	118	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	300	1	0	0	0	0	
iyffb21	Лучевой Лук Леона1 	A30259	119	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	301	1	0	0	0	0	
iyffb22	Лучевой Лук Леона2 	A30259	120	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	302	1	0	0	0	0	
iyffb23	Лучевой Лук Леона3 	A30259	121	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	303	1	0	0	0	0	
iyffb24	Лучевой Лук Леона4 	A30259	122	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	304	1	0	0	0	0	
iyfib21	Легендарный Энерголук Леона1 	A30259	123	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	305	1	0	0	0	0	
iyfib22	Легендарный Энерголук Леона2 	A30259	124	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	306	1	0	0	0	0	
iyfib23	Легендарный Энерголук Леона3 	A30259	125	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	307	1	0	0	0	0	
iyfib24	Легендарный Энерголук Леона4 	A30259	126	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	308	1	0	0	0	0	
iyfog21	Импульсная Винтовка Леона1 	A30259	127	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	309	1	0	0	0	0	
iyfog22	Импульсная Винтовка Леона2 	A30259	128	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	310	1	0	0	0	0	
iyfog23	Импульсная Винтовка Леона3 	A30259	129	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	311	1	0	0	0	0	
iyfog24	Импульсная Винтовка Леона4 	A30259	130	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	312	1	0	0	0	0	
iyffg21	Пулемет Вулкан Леона1 	A30259	131	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	313	1	0	0	0	0	
iyffg22	Пулемет Вулкан Леона2 	A30259	132	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	314	1	0	0	0	0	
iyffg23	Пулемет Вулкан Леона3 	A30259	133	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	315	1	0	0	0	0	
iyffg24	Пулемет Вулкан Леона4 	A30259	134	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	316	1	0	0	0	0	
iyfig21	Легендарный Гатлинг Леона1 	A30259	135	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	317	1	0	0	0	0	
iyfig22	Легендарный Гатлинг Леона2 	A30259	136	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	318	1	0	0	0	0	
iyfig23	Легендарный Гатлинг Леона3 	A30259	137	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	319	1	0	0	0	0	
iyfig24	Легендарный Гатлинг Леона4 	A30259	138	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	320	1	0	0	0	0	
iyfol21	Штурмовой Огнемет Леона1 	A30259	139	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	321	1	0	0	0	0	
iyfol22	Штурмовой Огнемет Леона2 	A30259	140	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	322	1	0	0	0	0	
iyfol23	Штурмовой Огнемет Леона3 	A30259	141	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	323	1	0	0	0	0	
iyfol24	Штурмовой Огнемет Леона4 	A30259	142	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	324	1	0	0	0	0	
iyffl21	Ракетная Установка Леона1 	A30259	143	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	325	1	0	0	0	0	
iyffl22	Ракетная Установка Леона2 	A30259	144	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	326	1	0	0	0	0	
iyffl23	Ракетная Установка Леона3 	A30259	145	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	327	1	0	0	0	0	
iyffl24	Ракетная Установка Леона4 	A30259	146	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	328	1	0	0	0	0	
iyfil21	Легендарный Ракетомет Леона1 	A30259	147	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	329	1	0	0	0	0	
iyfil22	Легендарный Ракетомет Леона2 	A30259	148	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	330	1	0	0	0	0	
iyfil23	Легендарный Ракетомет Леона3 	A30259	149	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	331	1	0	0	0	0	
iyfil24	Легендарный Ракетомет Леона4 	A30259	150	11111	20	0	0	10000	0	0	0	0	100	0	1	0	1	332	1	0	0	0	0	
iyset01	Перионов Шлем Позолоченного Камня	A30260	155	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	333	1	0	0	0	0	
iyset02	Перионов Шлем Магического Камня	A30260	156	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	334	1	0	0	0	0	
iyset03	Перионов Шлем Шлифовального Камня	A30260	157	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	335	1	0	0	0	0	
iyset04	Перионов Шлем Секрета счастья	A30260	158	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	336	1	0	0	0	0	
iyset05	Перионова Накидка Позолоченного Камня	A30260	159	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	337	1	0	0	0	0	
iyset06	Перионова Накидка Магического Камня	A30260	160	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	338	1	0	0	0	0	
iyset07	Перионова Накидка Шлифовального Камня	A30260	161	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	339	1	0	0	0	0	
iyset08	Перионова Накидка Секрета счастья	A30260	162	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	340	1	0	0	0	0	
iyset09	Перионова Броня Ног Позолоченного Камня	A30260	163	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	341	1	0	0	0	0	
iyset10	Перионова Броня Ног Магического Камня	A30260	164	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	342	1	0	0	0	0	
iyset11	Перионова Броня Ног Шлифовального Камня	A30260	165	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	343	1	0	0	0	0	
iyset12	Перионова Броня Ног Секрета счастья	A30260	166	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	344	1	0	0	0	0	
iyset13	Перионовы Перчатки Позолоченного Камня	A30260	167	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	345	1	0	0	0	0	
iyset14	Перионовы Перчатки Магического Камня	A30260	168	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	346	1	0	0	0	0	
iyset15	Перионовы Перчатки Шлифовального Камня	A30260	169	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	347	1	0	0	0	0	
iyset16	Перионовы Перчатки Секрета счастья	A30260	170	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	348	1	0	0	0	0	
iyset17	Перионова Обувь Позолоченного Камня	A30260	171	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	349	1	0	0	0	0	
iyset18	Перионова Обувь Магического Камня	A30260	172	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	350	1	0	0	0	0	
iyset19	Перионова Обувь Шлифовального Камня	A30260	173	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	351	1	0	0	0	0	
iyset20	Перионова Обувь Секрета счастья	A30260	174	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	352	1	0	0	0	0	
iyset21	Перионовы Аксессуары Позолоченного Камня	A30260	175	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	353	1	0	0	0	0	
iyset22	Перионовы Аксессуары Магического Камня	A30260	176	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	354	1	0	0	0	0	
iyset23	Перионовы Аксессуары Шлифовального Камня	A30260	177	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	355	1	0	0	0	0	
iyset24	Перионовы Аксессуары Секрета счастья	A30260	178	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	356	1	0	0	0	0	
iyset25	Ровный Позолоченный Камень 	A30260	179	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	357	1	0	0	0	0	
iyset26	Ровный Магический Камень 	A30260	180	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	358	1	0	0	0	0	
iyset27	Ровный Абразив 	A30260	181	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	359	1	0	0	0	0	
iyset28	Секрет Счастья 	A30260	182	11111	20	0	0	10000	0	0	0	0	100	1	1	1	1	360	1	0	0	0	0	
iygem01	Редкая руда 	A30237	183	11111	20	0	0	1	0	0	0	0	1000	1	0	1	1	361	1	0	0	0	0	
iygem02	Грубый кристалл 	A30237	184	11111	20	0	0	338	0	0	0	0	1000	1	0	1	1	362	1	0	0	0	0	
iygem03	Полированный кристалл 	A30237	185	11111	20	0	0	1716	0	0	0	0	1000	1	0	1	1	363	1	0	0	0	0	
iygem04	Граненный кристалл 	A30237	186	11111	20	0	0	8775	0	0	0	0	1000	1	0	1	1	364	1	0	0	0	0	
iyhol01	Духовное Считывающее устройство	A30237	200	11111	20	0	0	1	0	0	0	0	1	0	1	0	0	365	1	1	0	0	0	
iycsa01	Модификатор невежества [3-4  [Тип-В	A30237	187	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	366	1	1	0	0	0	
iycsa02	Модификатор невежества [3-5  [Тип-В	A30237	188	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	367	1	1	0	0	0	
iycsa03	Модификатор невежества [4-6  [Тип-В	A30237	189	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	368	1	1	0	0	0	
iycsa04	Модификатор невежества [3-7  [Тип-В	A30237	190	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	369	1	1	0	0	0	
iycsa05	Модификатор невежества [4-7  [Тип-В	A30237	191	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	370	1	1	0	0	0	
iycsa06	Модификатор невежества [5-7  [Тип-В	A30237	192	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	371	1	1	0	0	0	
iycsa07	Модификатор невежества [3-4  [Тип-С	A30237	193	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	372	1	1	0	0	0	
iycsa08	Модификатор невежества [3-5  [Тип-С	A30237	194	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	373	1	1	0	0	0	
iycsa09	Модификатор невежества [4-6  [Тип-С	A30237	195	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	374	1	1	0	0	0	
iycsa10	Модификатор невежества [3-7  [Тип-С	A30237	196	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	375	1	1	0	0	0	
iycsa11	Модификатор невежества [4-7  [Тип-С	A30237	197	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	376	1	1	0	0	0	
iycsa12	Модификатор невежества [5-7  [Тип-С	A30237	198	11111	20	1	0	1	0	0	0	0	20	0	1	0	1	377	1	1	0	0	0	
iycsa13	Подарочный_Набор_от_Флема_Ювелира	A30237	199	11111	20	1	0	1	0	0	0	0	20	1	1	1	1	378	1	1	0	0	0	
iyhst01	4-мерный Металл [Часть Шлема	A30237	201	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	379	1	1	0	0	0	
iyhst02	Рецепт Металлокаменного Шлема [A	A30237	202	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	380	1	1	0	0	0	
iyhst03	Рецепт Металлокаменного Шлема [B	A30237	203	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	381	1	1	0	0	0	
iyhst04	Рецепт Металлокаменного Шлема [C	A30237	204	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	382	1	1	0	0	0	
iyhst05	4-мерная Мистическая Руда [Часть Шлема	A30237	205	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	383	1	1	0	0	0	
iyhst06	Рецепт Шлема Мистического Камня [A	A30237	206	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	384	1	1	0	0	0	
iyhst07	Рецепт Шлема Мистического Камня [B	A30237	207	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	385	1	1	0	0	0	
iyhst08	Рецепт Шлема Мистического Камня [C	A30237	208	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	386	1	1	0	0	0	
iyhst09	4-мерный Базальт [Часть Шлема	A30237	209	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	387	1	1	0	0	0	
iyhst10	Рецепт Абразивного Шлема [A	A30237	210	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	388	1	1	0	0	0	
iyhst11	Рецепт Абразивного Шлема [B	A30237	211	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	389	1	1	0	0	0	
iyhst12	Рецепт Абразивного Шлема [C	A30237	212	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	390	1	1	0	0	0	
iyust01	4-мерная Сталь [Часть Торса	A30237	213	11111	20	1	0	100	0	0	0	0	2000	1	1	1	1	391	1	1	0	0	0	
