string[64]	dword	string[64]	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iyfik13	1	A30259	89	Легендарный Меч Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik13	0	0	
iyfik14	1	A30259	90	Легендарный Меч Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik14	0	0	
iyfos11	1	A30259	91	Штурмовое Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos11	0	0	
iyfos12	1	A30259	92	Штурмовое Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos12	0	0	
iyfos13	1	A30259	93	Штурмовое Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos13	0	0	
iyfos14	1	A30259	94	Штурмовое Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos14	0	0	
iyffs11	1	A30259	95	Боевое Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs11	0	0	
iyffs12	1	A30259	96	Боевое Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs12	0	0	
iyffs13	1	A30259	97	Боевое Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs13	0	0	
iyffs14	1	A30259	98	Боевое Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs14	0	0	
iyfis11	1	A30259	99	Легендарное Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis11	0	0	
iyfis12	1	A30259	100	Легендарное Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis12	0	0	
iyfis13	1	A30259	101	Легендарное Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis13	0	0	
iyfis14	1	A30259	102	Легендарное Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis14	0	0	
iyfot11	1	A30259	103	Рунический Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot11	0	0	
iyfot12	1	A30259	104	Рунический Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot12	0	0	
iyfot13	1	A30259	105	Рунический Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot13	0	0	
iyfot14	1	A30259	106	Рунический Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot14	0	0	
iyfft11	1	A30259	107	Шипастый Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft11	0	0	
iyfft12	1	A30259	108	Шипастый Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft12	0	0	
iyfft13	1	A30259	109	Шипастый Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft13	0	0	
iyfft14	1	A30259	110	Шипастый Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft14	0	0	
iyfit11	1	A30259	111	Легендарный Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit11	0	0	
iyfit12	1	A30259	112	Легендарный Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit12	0	0	
iyfit13	1	A30259	113	Легендарный Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit13	0	0	
iyfit14	1	A30259	114	Легендарный Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit14	0	0	
iyfob11	1	A30259	115	Осадный Энерголук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob11	0	0	
iyfob12	1	A30259	116	Осадный Энерголук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob12	0	0	
iyfob13	1	A30259	117	Осадный Энерголук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob13	0	0	
iyfob14	1	A30259	118	Осадный Энерголук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob14	0	0	
iyffb11	1	A30259	119	Лучевой Лук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb11	0	0	
iyffb12	1	A30259	120	Лучевой Лук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb12	0	0	
iyffb13	1	A30259	121	Лучевой Лук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb13	0	0	
iyffb14	1	A30259	122	Лучевой Лук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb14	0	0	
iyfib11	1	A30259	123	Легендарный Энерголук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib11	0	0	
iyfib12	1	A30259	124	Легендарный Энерголук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib12	0	0	
iyfib13	1	A30259	125	Легендарный Энерголук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib13	0	0	
iyfib14	1	A30259	126	Легендарный Энерголук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib14	0	0	
iyfog11	1	A30259	127	Импульсная Винтовка Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog11	0	0	
iyfog12	1	A30259	128	Импульсная Винтовка Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog12	0	0	
iyfog13	1	A30259	129	Импульсная Винтовка Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog13	0	0	
iyfog14	1	A30259	130	Импульсная Винтовка Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog14	0	0	
iyffg11	1	A30259	131	Пулемет Вулкан Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg11	0	0	
iyffg12	1	A30259	132	Пулемет Вулкан Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg12	0	0	
iyffg13	1	A30259	133	Пулемет Вулкан Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg13	0	0	
iyffg14	1	A30259	134	Пулемет Вулкан Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg14	0	0	
iyfig11	1	A30259	135	Легендарный Гатлинг Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig11	0	0	
iyfig12	1	A30259	136	Легендарный Гатлинг Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig12	0	0	
iyfig13	1	A30259	137	Легендарный Гатлинг Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig13	0	0	
iyfig14	1	A30259	138	Легендарный Гатлинг Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig14	0	0	
iyfol11	1	A30259	139	Штурмовой Огнемет Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol11	0	0	
iyfol12	1	A30259	140	Штурмовой Огнемет Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol12	0	0	
iyfol13	1	A30259	141	Штурмовой Огнемет Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol13	0	0	
iyfol14	1	A30259	142	Штурмовой Огнемет Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol14	0	0	
iyffl11	1	A30259	143	Ракетная Установка Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl11	0	0	
iyffl12	1	A30259	144	Ракетная Установка Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl12	0	0	
iyffl13	1	A30259	145	Ракетная Установка Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl13	0	0	
iyffl14	1	A30259	146	Ракетная Установка Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl14	0	0	
iyfil11	1	A30259	147	Легендарный Ракетомет Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil11	0	0	
iyfil12	1	A30259	148	Легендарный Ракетомет Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil12	0	0	
iyfil13	1	A30259	149	Легендарный Ракетомет Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil13	0	0	
iyfil14	1	A30259	150	Легендарный Ракетомет Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil14	0	0	
iyfok21	1	A30259	79	Саиф Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfok21	0	0	
iyfok22	1	A30259	80	Саиф Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfok22	0	0	
iyfok23	1	A30259	81	Саиф Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfok23	0	0	
iyfok24	1	A30259	82	Саиф Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfok24	0	0	
iyffk21	1	A30259	83	Гладиус Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffk21	0	0	
iyffk22	1	A30259	84	Гладиус Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffk22	0	0	
iyffk23	1	A30259	85	Гладиус Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffk23	0	0	
iyffk24	1	A30259	86	Гладиус Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffk24	0	0	
iyfik21	1	A30259	87	Легендарный Меч Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik21	0	0	
iyfik22	1	A30259	88	Легендарный Меч Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik22	0	0	
iyfik23	1	A30259	89	Легендарный Меч Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik23	0	0	
iyfik24	1	A30259	90	Легендарный Меч Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfik24	0	0	
iyfos21	1	A30259	91	Штурмовое Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos21	0	0	
iyfos22	1	A30259	92	Штурмовое Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos22	0	0	
iyfos23	1	A30259	93	Штурмовое Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos23	0	0	
iyfos24	1	A30259	94	Штурмовое Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfos24	0	0	
iyffs21	1	A30259	95	Боевое Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs21	0	0	
iyffs22	1	A30259	96	Боевое Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs22	0	0	
iyffs23	1	A30259	97	Боевое Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs23	0	0	
iyffs24	1	A30259	98	Боевое Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffs24	0	0	
iyfis21	1	A30259	99	Легендарное Копье Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis21	0	0	
iyfis22	1	A30259	100	Легендарное Копье Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis22	0	0	
iyfis23	1	A30259	101	Легендарное Копье Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis23	0	0	
iyfis24	1	A30259	102	Легендарное Копье Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfis24	0	0	
iyfot21	1	A30259	103	Рунический Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot21	0	0	
iyfot22	1	A30259	104	Рунический Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot22	0	0	
iyfot23	1	A30259	105	Рунический Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot23	0	0	
iyfot24	1	A30259	106	Рунический Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfot24	0	0	
iyfft21	1	A30259	107	Шипастый Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft21	0	0	
iyfft22	1	A30259	108	Шипастый Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft22	0	0	
iyfft23	1	A30259	109	Шипастый Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft23	0	0	
iyfft24	1	A30259	110	Шипастый Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfft24	0	0	
iyfit21	1	A30259	111	Легендарный Посох Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit21	0	0	
iyfit22	1	A30259	112	Легендарный Посох Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit22	0	0	
iyfit23	1	A30259	113	Легендарный Посох Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit23	0	0	
iyfit24	1	A30259	114	Легендарный Посох Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfit24	0	0	
iyfob21	1	A30259	115	Осадный Энерголук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob21	0	0	
iyfob22	1	A30259	116	Осадный Энерголук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob22	0	0	
iyfob23	1	A30259	117	Осадный Энерголук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob23	0	0	
iyfob24	1	A30259	118	Осадный Энерголук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfob24	0	0	
iyffb21	1	A30259	119	Лучевой Лук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb21	0	0	
iyffb22	1	A30259	120	Лучевой Лук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb22	0	0	
iyffb23	1	A30259	121	Лучевой Лук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb23	0	0	
iyffb24	1	A30259	122	Лучевой Лук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffb24	0	0	
iyfib21	1	A30259	123	Легендарный Энерголук Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib21	0	0	
iyfib22	1	A30259	124	Легендарный Энерголук Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib22	0	0	
iyfib23	1	A30259	125	Легендарный Энерголук Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib23	0	0	
iyfib24	1	A30259	126	Легендарный Энерголук Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfib24	0	0	
iyfog21	1	A30259	127	Импульсная Винтовка Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog21	0	0	
iyfog22	1	A30259	128	Импульсная Винтовка Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog22	0	0	
iyfog23	1	A30259	129	Импульсная Винтовка Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog23	0	0	
iyfog24	1	A30259	130	Импульсная Винтовка Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfog24	0	0	
iyffg21	1	A30259	131	Пулемет Вулкан Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg21	0	0	
iyffg22	1	A30259	132	Пулемет Вулкан Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg22	0	0	
iyffg23	1	A30259	133	Пулемет Вулкан Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg23	0	0	
iyffg24	1	A30259	134	Пулемет Вулкан Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffg24	0	0	
iyfig21	1	A30259	135	Легендарный Гатлинг Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig21	0	0	
iyfig22	1	A30259	136	Легендарный Гатлинг Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig22	0	0	
iyfig23	1	A30259	137	Легендарный Гатлинг Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig23	0	0	
iyfig24	1	A30259	138	Легендарный Гатлинг Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfig24	0	0	
iyfol21	1	A30259	139	Штурмовой Огнемет Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol21	0	0	
iyfol22	1	A30259	140	Штурмовой Огнемет Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol22	0	0	
iyfol23	1	A30259	141	Штурмовой Огнемет Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol23	0	0	
iyfol24	1	A30259	142	Штурмовой Огнемет Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfol24	0	0	
iyffl21	1	A30259	143	Ракетная Установка Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl21	0	0	
iyffl22	1	A30259	144	Ракетная Установка Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl22	0	0	
iyffl23	1	A30259	145	Ракетная Установка Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl23	0	0	
iyffl24	1	A30259	146	Ракетная Установка Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyffl24	0	0	
iyfil21	1	A30259	147	Легендарный Ракетомет Леона1 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil21	0	0	
iyfil22	1	A30259	148	Легендарный Ракетомет Леона2 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil22	0	0	
iyfil23	1	A30259	149	Легендарный Ракетомет Леона3 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil23	0	0	
iyfil24	1	A30259	150	Легендарный Ракетомет Леона4 	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyfil24	0	0	
iyset01	1	A30260	155	Перионов Шлем Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset01	0	0	
iyset02	1	A30260	156	Перионов Шлем Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset02	0	0	
iyset03	1	A30260	157	Перионов Шлем Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset03	0	0	
iyset04	1	A30260	158	Перионов Шлем Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset04	0	0	
iyset05	1	A30260	159	Перионова Накидка Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset05	0	0	
iyset06	1	A30260	160	Перионова Накидка Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset06	0	0	
iyset07	1	A30260	161	Перионова Накидка Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset07	0	0	
iyset08	1	A30260	162	Перионова Накидка Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset08	0	0	
iyset09	1	A30260	163	Перионова Броня Ног Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset09	0	0	
iyset10	1	A30260	164	Перионова Броня Ног Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset10	0	0	
iyset11	1	A30260	165	Перионова Броня Ног Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset11	0	0	
iyset12	1	A30260	166	Перионова Броня Ног Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset12	0	0	
iyset13	1	A30260	167	Перионовы Перчатки Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset13	0	0	
iyset14	1	A30260	168	Перионовы Перчатки Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset14	0	0	
iyset15	1	A30260	169	Перионовы Перчатки Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset15	0	0	
iyset16	1	A30260	170	Перионовы Перчатки Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset16	0	0	
iyset17	1	A30260	171	Перионова Обувь Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset17	0	0	
iyset18	1	A30260	172	Перионова Обувь Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset18	0	0	
iyset19	1	A30260	173	Перионова Обувь Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset19	0	0	
iyset20	1	A30260	174	Перионова Обувь Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset20	0	0	
iyset21	1	A30260	175	Перионовы Аксессуары Позолоченного Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset21	0	0	
iyset22	1	A30260	176	Перионовы Аксессуары Магического Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset22	0	0	
iyset23	1	A30260	177	Перионовы Аксессуары Шлифовального Камня	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset23	0	0	
iyset24	1	A30260	178	Перионовы Аксессуары Секрета счастья	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset24	0	0	
iyset25	1	A30260	179	Ровный Позолоченный Камень 	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset25	0	0	
iyset26	1	A30260	180	Ровный Магический Камень 	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset26	0	0	
iyset27	1	A30260	181	Ровный Абразив 	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset27	0	0	
iyset28	1	A30260	182	Секрет Счастья 	302	300	11111	0	10000	0	0	0	0	100	1	1	1	1	1	tiyset28	0	0	
iygem01	1	A30237	183	Редкая руда 	302	300	11111	0	1	0	0	0	0	1000	0	1	1	1	1	tiygem01	0	0	
iygem02	1	A30237	184	Грубый кристалл 	302	300	11111	0	338	0	0	0	0	1000	0	1	1	1	1	tiygem02	0	0	
iygem03	1	A30237	185	Полированный кристалл 	302	300	11111	0	1716	0	0	0	0	1000	0	1	1	1	1	tiygem03	0	0	
iygem04	1	A30237	186	Граненный кристалл 	302	300	11111	0	8775	0	0	0	0	1000	0	1	1	1	1	tiygem04	0	0	
iyhol01	1	A30237	200	Духовное Считывающее устройство	302	300	11111	0	1	0	0	0	0	1	1	0	0	0	1	tiyhol01	1	0	
iycsa01	1	A30237	187	Модификатор невежества [3-4  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa01	1	0	
iycsa02	1	A30237	188	Модификатор невежества [3-5  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa02	1	0	
iycsa03	1	A30237	189	Модификатор невежества [4-6  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa03	1	0	
iycsa04	1	A30237	190	Модификатор невежества [3-7  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa04	1	0	
iycsa05	1	A30237	191	Модификатор невежества [4-7  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa05	1	0	
iycsa06	1	A30237	192	Модификатор невежества [5-7  [Тип-В	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa06	1	0	
iycsa07	1	A30237	193	Модификатор невежества [3-4  [Тип-С	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa07	1	0	
iycsa08	1	A30237	194	Модификатор невежества [3-5  [Тип-С	302	300	11111	1	1	0	0	0	0	20	1	0	0	1	1	tiycsa08	1	0	
