string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iibbb23	0	700979	0	Кольцо Федерации122	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb23	0	0	
iibbb24	0	70097A	0	Кольцо Федерации123	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb24	0	0	
iibbb25	0	70097B	0	Кольцо Федерации124	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb25	0	0	
iibbb26	0	70097C	0	Кольцо Федерации125	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb26	0	0	
iibbb27	0	70097D	0	Кольцо Федерации126	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb27	0	0	
iibbb28	0	70097E	0	Кольцо Федерации127	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb28	0	0	
iibbb29	0	70097F	0	Кольцо Федерации128	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb29	0	0	
iibbb30	0	700980	0	Кольцо Федерации129	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb30	0	0	
iibbb31	0	700981	0	Кольцо Федерации130	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb31	0	0	
iibbb32	0	700982	0	Кольцо Федерации131	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb32	0	0	
iibbb33	0	700983	0	Кольцо Федерации132	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb33	0	0	
iibbb34	0	700984	0	Кольцо Федерации133	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb34	0	0	
iibbb35	0	700985	0	Кольцо Федерации134	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb35	0	0	
iibbb36	0	700986	0	Кольцо Федерации135	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb36	0	0	
iibbb37	0	700987	0	Кольцо Федерации136	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb37	0	0	
iibbb38	0	700988	0	Кольцо Федерации137	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb38	0	0	
iibbb39	0	700989	0	Кольцо Федерации138	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb39	0	0	
iibbb40	0	70098A	0	Кольцо Федерации139	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb40	0	0	
iibbb41	0	70098B	0	Кольцо Федерации140	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb41	0	0	
iibbb42	0	70098C	0	Кольцо Федерации141	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb42	0	0	
iibbb43	0	70098D	0	Кольцо Федерации142	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb43	0	0	
iibbb44	0	70098E	0	Кольцо Федерации143	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb44	0	0	
iibbb45	0	70098F	0	Кольцо Федерации144	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb45	0	0	
iibbb46	0	700990	0	Кольцо Федерации145	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb46	0	0	
iibbb47	0	700991	0	Кольцо Федерации146	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb47	0	0	
iibbb48	0	700992	0	Кольцо Федерации147	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb48	0	0	
iibbb49	0	700993	0	Кольцо Федерации148	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb49	0	0	
iibbb50	0	700994	0	Кольцо Федерации149	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb50	0	0	
iibbb51	0	700995	0	Кольцо Федерации150	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb51	0	0	
iibbb52	0	700996	0	Кольцо Федерации151	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb52	0	0	
iibbb53	0	700997	0	Кольцо Федерации152	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb53	0	0	
iibbb54	0	700998	0	Кольцо Федерации153	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb54	0	0	
iibbb55	0	700999	0	Кольцо Федерации154	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb55	0	0	
iibbb56	0	70099A	0	Кольцо Федерации155	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb56	0	0	
iibbb57	0	70099B	0	Кольцо Федерации156	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb57	0	0	
iibbb58	0	70099C	0	Кольцо Федерации157	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb58	0	0	
iibbb59	0	70099D	0	Кольцо Федерации158	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb59	0	0	
iibbb60	0	70099E	0	Кольцо Федерации159	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb60	0	0	
iibbb61	0	70099F	0	Кольцо Федерации160	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb61	0	0	
iibbb62	0	7009A0	0	Кольцо Федерации161	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb62	0	0	
iibbb63	0	7009A1	0	Кольцо Федерации162	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb63	0	0	
iibbb64	0	7009A2	0	Кольцо Федерации163	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb64	0	0	
iibbb65	0	7009A3	0	Кольцо Федерации164	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb65	0	0	
iibbb66	0	7009A4	0	Кольцо Федерации165	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb66	0	0	
iibbb67	0	7009A5	0	Кольцо Федерации166	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb67	0	0	
iibbb68	0	7009A6	0	Кольцо Федерации167	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb68	0	0	
iibbb69	0	7009A7	0	Кольцо Федерации168	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb69	0	0	
iibbb70	0	7009A8	0	Кольцо Федерации169	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb70	0	0	
iibbb71	0	7009A9	0	Кольцо Федерации170	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb71	0	0	
iibbb72	0	7009AA	0	Кольцо Федерации171	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb72	0	0	
iibbb73	0	7009AB	0	Кольцо Федерации172	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb73	0	0	
iibbb74	0	7009AC	0	Кольцо Федерации173	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb74	0	0	
iibbb75	0	7009AD	0	Кольцо Федерации174	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb75	0	0	
iibbb76	0	7009AE	0	Кольцо Федерации175	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb76	0	0	
iibbb77	0	7009AF	0	Кольцо Федерации176	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb77	0	0	
iibbb78	0	7009B0	0	Кольцо Федерации177	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb78	0	0	
iibbb79	0	7009B1	0	Кольцо Федерации178	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb79	0	0	
iibbb80	0	7009B2	0	Кольцо Федерации179	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb80	0	0	
iibbb81	0	7009B3	0	Кольцо Федерации180	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb81	0	0	
iibbb82	0	7009B4	0	Кольцо Федерации181	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb82	0	0	
iibbb83	0	7009B5	0	Кольцо Федерации182	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb83	0	0	
iibbb84	0	7009B6	0	Кольцо Федерации183	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb84	0	0	
iibbb85	0	7009B7	0	Кольцо Федерации184	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb85	0	0	
iibbb86	0	7009B8	0	Кольцо Федерации185	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb86	0	0	
iibbb87	0	7009B9	0	Кольцо Федерации186	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb87	0	0	
iibbb88	0	7009BA	0	Кольцо Федерации187	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb88	0	0	
iibbb89	0	7009BB	0	Кольцо Федерации188	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb89	0	0	
iibbb90	0	7009BC	0	Кольцо Федерации189	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb90	0	0	
iibbb91	0	7009BD	0	Кольцо Федерации190	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb91	0	0	
iibbb92	0	7009BE	0	Кольцо Федерации191	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb92	0	0	
iibbb93	0	7009BF	0	Кольцо Федерации192	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb93	0	0	
iibbb94	0	7009C0	0	Кольцо Федерации193	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb94	0	0	
iibbb95	0	7009C1	0	Кольцо Федерации194	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb95	0	0	
iibbb96	0	7009C2	0	Кольцо Федерации195	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb96	0	0	
iibbb97	0	7009C3	0	Кольцо Федерации196	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb97	0	0	
iibbb98	0	7009C4	0	Кольцо Федерации197	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb98	0	0	
iibbb99	0	7009C5	0	Кольцо Федерации198	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbb99	0	0	
iibbc01	0	7009C6	0	Кольцо Федерации199	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc01	0	0	
iibbc02	0	7009C7	0	Кольцо Федерации200	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc02	0	0	
iibbc03	0	7009C8	0	Кольцо Федерации201	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc03	0	0	
iibbc04	0	7009C9	0	Кольцо Федерации202	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc04	0	0	
iibbc05	0	7009CA	0	Кольцо Федерации203	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc05	0	0	
iibbc06	0	7009CB	0	Кольцо Федерации204	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc06	0	0	
iibbc07	0	7009CC	0	Кольцо Федерации205	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc07	0	0	
iibbc08	0	7009CD	0	Кольцо Федерации206	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc08	0	0	
iibbc09	0	7009CE	0	Кольцо Федерации207	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc09	0	0	
iibbc10	0	7009CF	0	Кольцо Федерации208	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc10	0	0	
iibbc11	0	7009D0	0	Кольцо Федерации209	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc11	0	0	
iibbc12	0	7009D1	0	Кольцо Федерации210	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc12	0	0	
iibbc13	0	7009D2	0	Кольцо Федерации211	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc13	0	0	
iibbc14	0	7009D3	0	Кольцо Федерации212	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc14	0	0	
iibbc15	0	7009D4	0	Кольцо Федерации213	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc15	0	0	
iibbc16	0	7009D5	0	Кольцо Федерации214	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc16	0	0	
iibbc17	0	7009D6	0	Кольцо Федерации215	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc17	0	0	
iibbc18	0	7009D7	0	Кольцо Федерации216	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc18	0	0	
iibbc19	0	7009D8	0	Кольцо Федерации217	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc19	0	0	
iibbc20	0	7009D9	0	Кольцо Федерации218	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc20	0	0	
iibbc21	0	7009DA	0	Кольцо Федерации219	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc21	0	0	
iibbc22	0	7009DB	0	Кольцо Федерации220	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc22	0	0	
iibbc23	0	7009DC	0	Кольцо Федерации221	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc23	0	0	
iibbc24	0	7009DD	0	Кольцо Федерации222	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc24	0	0	
iibbc25	0	7009DE	0	Кольцо Федерации223	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc25	0	0	
iibbc26	0	7009DF	0	Кольцо Федерации224	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc26	0	0	
iibbc27	0	7009E0	0	Кольцо Федерации225	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc27	0	0	
iibbc28	0	7009E1	0	Кольцо Федерации226	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc28	0	0	
iibbc29	0	7009E2	0	Кольцо Федерации227	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc29	0	0	
iibbc30	0	7009E3	0	Кольцо Федерации228	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc30	0	0	
iibbc31	0	7009E4	0	Кольцо Федерации229	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc31	0	0	
iibbc32	0	7009E5	0	Кольцо Федерации230	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc32	0	0	
iibbc33	0	7009E6	0	Кольцо Федерации231	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc33	0	0	
iibbc34	0	7009E7	0	Кольцо Федерации232	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc34	0	0	
iibbc35	0	7009E8	0	Кольцо Федерации233	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc35	0	0	
iibbc36	0	7009E9	0	Кольцо Федерации234	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc36	0	0	
iibbc37	0	7009EA	0	Кольцо Федерации235	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc37	0	0	
iibbc38	0	7009EB	0	Кольцо Федерации236	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc38	0	0	
iibbc39	0	7009EC	0	Кольцо Федерации237	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc39	0	0	
iibbc40	0	7009ED	0	Кольцо Федерации238	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc40	0	0	
iibbc41	0	7009EE	0	Кольцо Федерации239	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc41	0	0	
iibbc42	0	7009EF	0	Кольцо Федерации240	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc42	0	0	
iibbc43	0	7009F0	0	Кольцо Федерации241	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc43	0	0	
iibbc44	0	7009F1	0	Кольцо Федерации242	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc44	0	0	
iibbc45	0	7009F2	0	Кольцо Федерации243	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc45	0	0	
iibbc46	0	7009F3	0	Кольцо Федерации244	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc46	0	0	
iibbc47	0	7009F4	0	Кольцо Федерации245	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc47	0	0	
iibbc48	0	7009F5	0	Кольцо Федерации246	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc48	0	0	
iibbc49	0	7009F6	0	Кольцо Федерации247	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc49	0	0	
iibbc50	0	7009F7	0	Кольцо Федерации248	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc50	0	0	
iibbc51	0	7009F8	0	Кольцо Федерации249	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc51	0	0	
iibbc52	0	7009F9	0	Кольцо Федерации250	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc52	0	0	
iibbc53	0	7009FA	0	Кольцо Федерации251	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc53	0	0	
iibbc54	0	7009FB	0	Кольцо Федерации252	9	0	12	11000	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiibbc54	0	0	
